training/bc/bc_log_prob,training/bc/bc_loss,training/bc/mse,training/bc/std,training/flow_occupancy/current_flow_matching_loss,training/flow_occupancy/flow_future_obs_max,training/flow_occupancy/flow_future_obs_min,training/flow_occupancy/flow_matching_loss,training/flow_occupancy/future_flow_matching_loss,training/flow_occupancy/gamma_h_mean,training/flow_occupancy/kl_loss,training/flow_occupancy/neg_elbo_loss,training/grad/max,training/grad/min,training/grad/norm,validation/bc/bc_log_prob,validation/bc/bc_loss,validation/bc/mse,validation/bc/std,validation/flow_occupancy/current_flow_matching_loss,validation/flow_occupancy/flow_future_obs_max,validation/flow_occupancy/flow_future_obs_min,validation/flow_occupancy/flow_matching_loss,validation/flow_occupancy/future_flow_matching_loss,validation/flow_occupancy/gamma_h_mean,validation/flow_occupancy/kl_loss,validation/flow_occupancy/neg_elbo_loss,time/epoch_time,time/total_time,step
-7.7052765,7.7052765,0.088441975,1.0,0.8871436,4.9786797,-4.0355678,0.01354368,0.017741155,0.98623884,0.79541934,0.021497874,0.06948099,-0.08247331,1.5192027,-7.7677755,7.7677755,0.10406689,1.0,0.78126097,4.63426,-4.541052,0.014307002,0.024257742,0.98654443,0.80844396,0.022391442,0.007245029067993164,36.225157260894775,5000
-7.73946,7.73946,0.09698796,1.0,1.3721554,6.8482904,-5.8746605,0.02862269,0.0769458,0.9863697,1.2292078,0.040914766,0.14751467,-0.16327429,3.6562624,-7.6846137,7.6846137,0.08327642,1.0,1.6045918,4.916553,-8.162053,0.024620727,0.057683922,0.98699677,1.2180506,0.036801234,0.003675972318649292,54.60502505302429,10000
-7.6797123,7.6797123,0.08205098,1.0,1.1057659,6.8482904,-5.8746605,0.032519702,0.10969367,0.98744524,1.2349033,0.044868734,0.10270475,-0.061066236,2.1842825,-7.682995,7.682995,0.08287174,1.0,1.7952628,4.916553,-8.458182,0.028493602,0.093773976,0.98818624,1.2448913,0.040942512,0.0036766987800598144,72.98852443695068,15000
-7.65528,7.65528,0.07594295,1.0,0.752131,6.8482904,-5.8746605,0.020390073,0.07152888,0.98798805,0.76355654,0.028025638,0.065899365,-0.04571866,1.7253265,-7.706232,7.706232,0.088681065,1.0,0.90845656,5.326017,-8.458182,0.016781477,0.070749685,0.9862826,0.76169276,0.024398405,0.0035237298488616942,90.60717916488647,20000
-7.62608,7.62608,0.06864295,1.0,0.670223,6.8482904,-5.8746605,0.015608814,0.08501086,0.9851719,0.48708087,0.020479623,0.050813004,-0.06653867,1.3931329,-7.6973248,7.6973248,0.08645424,1.0,0.7267827,5.529181,-8.458182,0.024818065,0.083436295,0.9868675,0.4983152,0.029801216,0.005040739917755127,115.81088495254517,25000
-7.648593,7.648593,0.07427113,1.0,1.144831,6.8482904,-5.8746605,0.013299157,0.058994915,0.9892553,0.6762823,0.02006198,0.05744698,-0.0514968,1.4934127,-7.6573853,7.6573853,0.0764693,1.0,0.95490205,5.529181,-8.458182,0.02397634,0.100578204,0.9881569,0.689427,0.03087061,0.003780584764480591,134.71381449699402,30000
-7.6076636,7.6076636,0.06403886,1.0,2.7372699,6.8482904,-5.8746605,0.044985805,0.07430708,0.9860664,1.5464449,0.060450252,0.15054707,-0.1948799,3.8565757,-7.7049685,7.7049685,0.08836509,1.0,1.9003855,5.529181,-8.458182,0.024336247,0.14015013,0.98785615,1.5549457,0.039885703,0.003679362916946411,153.11063432693481,35000
-7.6407204,7.6407204,0.07230303,1.0,0.7594378,6.8482904,-5.8746605,0.01885277,0.0789852,0.9875466,0.5231866,0.024084637,0.08874688,-0.04243306,1.6731474,-7.7288,7.7288,0.094322935,1.0,0.6001539,5.529181,-8.458182,0.018911362,0.076365426,0.98672223,0.52728796,0.024184242,0.0037117687702178954,171.6694836616516,40000
-7.6457987,7.6457987,0.07357271,1.0,0.76104987,6.8482904,-5.8746605,0.017931119,0.08357723,0.9884727,0.5576338,0.023507457,0.037647303,-0.054489814,1.422384,-7.690585,7.690585,0.084769234,1.0,0.8430709,5.529181,-8.458182,0.023881461,0.073404424,0.98675334,0.556123,0.029442692,0.0051387264728546145,197.363121509552,45000
-7.6415863,7.6415863,0.0725195,1.0,0.62397057,6.8482904,-5.8746605,0.013041997,0.060852583,0.9876596,0.5934616,0.018976614,0.08113013,-0.07900377,2.4962773,-7.659886,7.659886,0.07709448,1.0,0.63251877,5.529181,-8.458182,0.02110036,0.10748664,0.9870769,0.5947537,0.027047899,0.003672149896621704,215.72387671470642,50000
-7.619297,7.619297,0.06694722,1.0,0.7525039,6.8482904,-5.8746605,0.021506479,0.11070693,0.985958,0.6561692,0.02806817,0.110628866,-0.11085012,2.9478245,-7.6771393,7.6771393,0.081407815,1.0,0.9399563,5.529181,-8.458182,0.028068565,0.12264961,0.98672616,0.63492256,0.03441779,0.0036702176094055177,234.0749704837799,55000
-7.614071,7.614071,0.06564072,1.0,0.9431159,6.8482904,-5.8746605,0.012123216,0.09006079,0.9891002,0.69875395,0.019110756,0.07807825,-0.04517694,1.747688,-7.716331,7.716331,0.09120579,1.0,0.6510596,5.529181,-8.458182,0.018197853,0.09845321,0.9861058,0.70259637,0.025223818,0.0036685468673706054,252.41771054267883,60000
-7.641591,7.641591,0.07252068,1.0,0.9933965,6.8482904,-5.8746605,0.03275632,0.0904242,0.98761946,0.85653657,0.041321687,0.07734422,-0.04484185,2.1093178,-7.6738625,7.6738625,0.08058856,1.0,0.96138704,5.529181,-8.458182,0.027127694,0.07433716,0.9873853,0.8484924,0.035612617,0.003730859851837158,271.0720155239105,65000
-7.6508756,7.6508756,0.07484183,1.0,0.7582532,6.8482904,-5.8746605,0.014554375,0.06609938,0.98876554,0.60528207,0.020607196,0.05820854,-0.0631797,1.5032347,-7.6832066,7.6832066,0.08292464,1.0,0.614015,5.529181,-8.458182,0.021102795,0.06793596,0.9870794,0.5965384,0.02706818,0.0037904151439666746,290.0240967273712,70000
-7.641753,7.641753,0.07256132,1.0,0.7550005,6.8482904,-5.8746605,0.019102152,0.10662994,0.9865062,0.6638112,0.025740264,0.060117666,-0.05620495,1.6000378,-7.6386056,7.6386056,0.07177444,1.0,0.6543656,5.529181,-8.458182,0.01986408,0.11430241,0.9873063,0.6735799,0.026599878,0.0037318103313446044,308.68315386772156,75000
-7.575819,7.575819,0.05607778,1.0,0.64594924,6.8482904,-5.8746605,0.01835667,0.061018318,0.9876771,0.42328408,0.02258951,0.054230988,-0.076701626,1.4114712,-7.6795874,7.6795874,0.082019866,1.0,0.6051486,5.529181,-8.458182,0.03818578,0.088807896,0.98856866,0.4366486,0.042552266,0.00377146954536438,327.54050731658936,80000
-7.5724287,7.5724287,0.0552302,1.0,0.5941973,6.8482904,-5.8746605,0.014432294,0.08243437,0.98784614,0.22408685,0.016673163,0.061316,-0.0708136,1.339567,-7.62356,7.62356,0.06801291,1.0,0.6028315,5.529181,-8.458182,0.018749326,0.07556411,0.9877231,0.22201397,0.020969465,0.0037612658977508543,346.3468425273895,85000
-7.5816936,7.5816936,0.057546377,1.0,0.53403276,6.8482904,-5.8746605,0.014536163,0.06921397,0.98734164,0.16914973,0.01622766,0.057075515,-0.06945094,1.4013191,-7.6949415,7.6949415,0.085858315,1.0,0.54632545,5.529181,-8.458182,0.011283053,0.07771449,0.9866481,0.17586018,0.013041655,0.0037084989547729492,364.889342546463,90000
-7.619499,7.619499,0.066997714,1.0,0.55973315,6.8482904,-5.8746605,0.018434638,0.078559816,0.9861791,0.1723679,0.020158317,0.055202536,-0.059895966,1.5059674,-7.6952696,7.6952696,0.08594031,1.0,0.46239883,5.529181,-8.458182,0.012499587,0.08993211,0.98761225,0.17123455,0.014211932,0.00367704119682312,383.27455401420593,95000
-7.6294765,7.6294765,0.069492005,1.0,0.60808337,6.8482904,-5.8746605,0.020383097,0.075372234,0.98719054,0.17194991,0.022102596,0.08010165,-0.06547648,1.7829369,-7.696452,7.696452,0.086236015,1.0,0.52530897,5.5078726,-8.458182,0.014727022,0.074543804,0.98716474,0.1702193,0.016429214,0.003653530788421631,401.5422132015228,100000
-7.580352,7.580352,0.057210788,1.0,0.63730454,6.8482904,-5.8746605,0.0148091195,0.17573747,0.9853716,0.19176833,0.016726803,0.05400548,-0.0635358,1.3966875,-7.6998715,7.6998715,0.08709086,1.0,0.5686327,5.326017,-8.458182,0.012575334,0.17136347,0.98826736,0.19160351,0.014491369,0.0037248530864715575,420.16648411750793,105000
-7.5605145,7.5605145,0.052251674,1.0,0.5913869,6.8482904,-5.8746605,0.033016473,0.4754986,0.9864117,0.15026256,0.0345191,0.14713939,-0.10590495,4.9712124,-7.679457,7.679457,0.081987195,1.0,0.56002194,5.326017,-8.458182,0.0103214495,0.3049094,0.9896944,0.15099564,0.011831406,0.003792736053466797,439.13016963005066,110000
-7.605093,7.605093,0.063396126,1.0,0.50913787,6.8482904,-5.8746605,0.01570546,0.08731079,0.9868052,0.13787971,0.017084258,0.077509485,-0.07441708,1.6365619,-7.6989346,7.6989346,0.08685666,1.0,0.5415303,5.529181,-8.458182,0.016472707,0.08830834,0.9875082,0.1357534,0.01783024,0.003755633640289307,457.9083433151245,115000
-7.605303,7.605303,0.06344876,1.0,0.4791082,6.8482904,-5.8746605,0.04066127,0.13064174,0.986035,0.1253196,0.041914467,0.110868216,-0.12665495,3.9774556,-7.7069244,7.7069244,0.08885406,1.0,0.48490188,5.529181,-8.458182,0.02483494,0.0852242,0.9888244,0.12524073,0.026087347,0.0037366406440734862,476.5915517807007,120000
-7.5718164,7.5718164,0.05507706,1.0,0.4997831,4.002274,-4.8789606,0.012803824,0.06656785,0.98707914,0.106524,0.013869064,0.07217328,-0.054621078,1.4327824,-7.6726685,7.6726685,0.08029003,1.0,0.504732,4.8388476,-4.6889863,0.014417123,0.073020026,0.98689616,0.107683495,0.015493958,0.0038008285999298094,495.59570050239563,125000
-7.5596337,7.5596337,0.052031342,1.0,0.5518706,4.4337254,-5.178037,0.012588892,0.0723404,0.98680764,0.100827195,0.013597164,0.07283958,-0.030519009,1.3555512,-7.6169004,7.6169004,0.066348076,1.0,0.4902635,5.326017,-8.458182,0.018010521,0.18283533,0.9875719,0.101563066,0.019026153,0.003769384145736694,514.4426267147064,130000
-7.579317,7.579317,0.056952197,1.0,0.54712856,4.511182,-5.0907197,0.014275936,0.07020364,0.98721874,0.08779903,0.015153927,0.070241615,-0.08191984,1.5513322,-7.739297,7.739297,0.09694721,1.0,0.49362665,4.830111,-4.1281276,0.014573437,0.07689088,0.98699427,0.08807774,0.015454214,0.0036684566974639894,532.7849164009094,135000
-7.5710564,7.5710564,0.054887027,1.0,0.46310335,4.3832464,-5.374445,0.015630241,0.06586066,0.987884,0.07755323,0.016405774,0.078815125,-0.06429368,1.401647,-7.7171764,7.7171764,0.091417074,1.0,0.50284374,4.693793,-4.7095914,0.012776243,0.060368523,0.98794705,0.077968046,0.0135559235,0.0036631348133087157,551.1005961894989,140000
-7.584803,7.584803,0.05832365,1.0,0.4883306,4.481967,-4.3487253,0.011349719,0.06119065,0.98734117,0.06367212,0.01198644,0.083489366,-0.08236691,1.444495,-7.6529274,7.6529274,0.075354785,1.0,0.4870866,4.708438,-4.7095914,0.013141255,0.07216212,0.98973346,0.064828984,0.013789545,0.003683448028564453,569.5178420543671,145000
-7.565137,7.565137,0.05340722,1.0,0.4497581,4.158607,-4.599715,0.011703225,0.060599722,0.987373,0.06786989,0.012381923,0.05367034,-0.058162935,1.3834616,-7.698111,7.698111,0.08665064,1.0,0.52096426,5.1957726,-4.6918135,0.015689462,0.060423087,0.98646605,0.06779377,0.0163674,0.0037105979442596435,588.0708372592926,150000
-7.611448,7.611448,0.06498494,1.0,0.4614801,3.9569283,-4.4313965,0.014792133,0.07145581,0.98690087,0.06784654,0.015470599,0.064136855,-0.06720095,1.583048,-7.637336,7.637336,0.07145687,1.0,0.5280224,4.3948703,-4.662488,0.0136787705,0.07583397,0.98808753,0.0684962,0.014363732,0.003683236265182495,606.487024307251,155000
-7.6160846,7.6160846,0.06614417,1.0,0.48487827,4.511182,-4.282185,0.010317078,0.06452982,0.9883934,0.05848579,0.010901935,0.09222349,-0.055466853,1.4789373,-7.708218,7.708218,0.08917745,1.0,0.5176022,3.787437,-4.6722083,0.010854234,0.058828652,0.9871602,0.059374996,0.011447984,0.0036816585540771483,624.8953227996826,160000
-7.6043024,7.6043024,0.06319852,1.0,0.47871056,4.511182,-5.048653,0.011937013,0.07024102,0.9878551,0.06528047,0.012589818,0.057480577,-0.06940697,1.5090845,-7.707073,7.707073,0.08889122,1.0,0.45571935,4.8407273,-4.7095914,0.016520657,0.07000697,0.986451,0.06558035,0.01717646,0.0037313694477081297,643.5521755218506,165000
-7.574407,7.574407,0.055724688,1.0,0.43487835,4.3356776,-4.4403286,0.012713563,0.07077069,0.98770654,0.06827323,0.013396295,0.04371052,-0.09897077,1.5151229,-7.7062683,7.7062683,0.08869003,1.0,0.4324155,4.4419384,-4.6386666,0.01798185,0.07341878,0.98689175,0.06889087,0.018670758,0.003663725471496582,661.8708083629608,170000
-7.577035,7.577035,0.0563816,1.0,0.44404006,4.315699,-4.54532,0.015053432,0.06644809,0.98792523,0.063171044,0.015685143,0.050104406,-0.06227643,1.5287384,-7.681368,7.681368,0.08246499,1.0,0.45162427,4.487352,-4.418106,0.013931862,0.074048,0.9883621,0.06295511,0.014561413,0.0037228363037109377,680.4849953651428,175000
-7.562014,7.562014,0.052626483,1.0,0.4332625,4.473029,-4.3487253,0.012940144,0.072538555,0.98721206,0.060850754,0.013548652,0.07228167,-0.041685715,1.398392,-7.7422433,7.7422433,0.09768379,1.0,0.45431924,4.8407273,-4.7095914,0.013561205,0.07726303,0.9871146,0.061239418,0.014173599,0.003662683153152466,698.7984163761139,180000
