step,reward,eval_type,seed
250112,0.0,pi,4
250112,3.0,mppi,4
500224,195.8,pi,4
500224,227.4,mppi,4
750080,102.5,pi,4
750080,174.8,mppi,4
1000192,281.8,pi,4
1000192,291.8,mppi,4
1250048,285.8,pi,4
1250048,305.7,mppi,4
1500160,294.7,pi,4
1500160,296.2,mppi,4
1750016,299.7,pi,4
1750016,304.4,mppi,4
2000128,295.3,pi,4
2000128,292.9,mppi,4
2250240,294.8,pi,4
2250240,304.4,mppi,4
2500096,303.7,pi,4
2500096,306.7,mppi,4
2750208,297.4,pi,4
2750208,306.8,mppi,4
3000064,301.1,pi,4
3000064,307.5,mppi,4
3250176,299.5,pi,4
3250176,302.8,mppi,4
3500032,299.8,pi,4
3500032,308.6,mppi,4
3750144,301.4,pi,4
3750144,298.0,mppi,4
4000000,298.2,pi,4
4000000,310.8,mppi,4
4250112,301.2,pi,4
4250112,307.3,mppi,4
4500224,300.1,pi,4
4500224,306.8,mppi,4
4750080,302.2,pi,4
4750080,304.8,mppi,4
5000192,297.8,pi,4
5000192,306.8,mppi,4
5250048,295.1,pi,4
5250048,304.0,mppi,4
5500160,298.3,pi,4
5500160,276.7,mppi,4
5750016,299.5,pi,4
5750016,305.5,mppi,4
6000128,302.5,pi,4
6000128,303.4,mppi,4
6250240,303.9,pi,4
6250240,303.6,mppi,4
6500096,301.8,pi,4
6500096,306.3,mppi,4
6750208,300.0,pi,4
6750208,301.5,mppi,4
7000064,302.7,pi,4
7000064,304.7,mppi,4
