step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,4,0.0278,0.0328,1.0,54.6
250112,mppi,4,0.0173,0.0331,0.875,192.0
500224,pi,4,0.2162,0.5534,1.8,252.4
500224,mppi,4,0.4573,0.9496,0.125,58.75
750080,pi,4,0.4726,0.9262,0.6,57.6
750080,mppi,4,0.5251,0.9409,0.75,48.625
