step,reward,eval_type,seed
50176,1068.9,pi,4
50176,1129.4,mppi,4
100096,2290.8,pi,4
100096,1666.8,mppi,4
150016,2793.4,pi,4
150016,1554.1,mppi,4
200192,2843.8,pi,4
200192,1645.4,mppi,4
250112,2775.7,pi,4
250112,1959.4,mppi,4
300032,1413.3,pi,4
300032,2423.8,mppi,4
350208,711.4,pi,4
350208,390.9,mppi,4
