step,reward,eval_type,seed
50176,40.1,pi,1
50176,37.3,mppi,1
50176,20.0,jumpy,1
100096,72.3,pi,1
100096,88.5,mppi,1
100096,31.0,jumpy,1
150016,137.4,pi,1
150016,118.6,mppi,1
150016,51.4,jumpy,1
200192,188.2,pi,1
200192,185.8,mppi,1
200192,62.2,jumpy,1
250112,233.3,pi,1
250112,72.6,mppi,1
250112,164.0,jumpy,1
300032,300.1,pi,1
300032,230.4,mppi,1
300032,111.9,jumpy,1
350208,318.7,pi,1
350208,235.3,mppi,1
350208,248.0,jumpy,1
400128,308.8,pi,1
400128,265.1,mppi,1
400128,278.1,jumpy,1
450048,340.9,pi,1
450048,344.0,mppi,1
450048,301.4,jumpy,1
500224,338.3,pi,1
500224,134.9,mppi,1
500224,328.6,jumpy,1
