step,reward,eval_type,seed
250112,87.7,pi,3
250112,112.5,mppi,3
500224,198.6,pi,3
500224,220.0,mppi,3
750080,338.8,pi,3
750080,321.4,mppi,3
1000192,337.2,pi,3
1000192,319.3,mppi,3
1250048,349.0,pi,3
1250048,367.0,mppi,3
1500160,335.6,pi,3
1500160,348.7,mppi,3
1750016,363.5,pi,3
1750016,377.6,mppi,3
2000128,284.6,pi,3
2000128,381.2,mppi,3
2250240,360.3,pi,3
2250240,372.9,mppi,3
2500096,363.2,pi,3
2500096,339.2,mppi,3
2750208,368.9,pi,3
2750208,378.3,mppi,3
3000064,366.7,pi,3
3000064,366.0,mppi,3
3250176,367.8,pi,3
3250176,338.3,mppi,3
3500032,373.9,pi,3
3500032,374.8,mppi,3
3750144,334.3,pi,3
3750144,315.7,mppi,3
4000000,364.5,pi,3
4000000,369.8,mppi,3
4250112,366.9,pi,3
4250112,357.5,mppi,3
4500224,363.0,pi,3
4500224,364.3,mppi,3
4750080,366.9,pi,3
4750080,367.7,mppi,3
5000192,358.2,pi,3
5000192,359.9,mppi,3
