step,reward,eval_type,seed
50176,51.2,pi,2
50176,59.9,mppi,2
100096,923.2,pi,2
100096,826.0,mppi,2
150016,954.8,pi,2
150016,791.0,mppi,2
200192,957.8,pi,2
200192,945.3,mppi,2
250112,959.3,pi,2
250112,881.5,mppi,2
300032,964.5,pi,2
300032,969.8,mppi,2
350208,966.6,pi,2
350208,968.7,mppi,2
400128,938.6,pi,2
400128,968.7,mppi,2
450048,976.0,pi,2
450048,976.8,mppi,2
500224,954.0,pi,2
500224,948.9,mppi,2
550144,955.3,pi,2
550144,977.8,mppi,2
600064,966.0,pi,2
600064,966.5,mppi,2
650240,967.9,pi,2
650240,953.1,mppi,2
700160,974.5,pi,2
700160,959.8,mppi,2
750080,968.5,pi,2
750080,978.7,mppi,2
800000,972.8,pi,2
800000,964.2,mppi,2
850176,597.1,pi,2
850176,961.5,mppi,2
900096,966.6,pi,2
900096,958.9,mppi,2
950016,971.1,pi,2
950016,982.0,mppi,2
1000192,976.9,pi,2
1000192,967.0,mppi,2
