step,reward,eval_type,seed
250112,0.0,pi,4
250112,0.0,mppi,4
500224,3.1,pi,4
500224,1.0,mppi,4
750080,3.2,pi,4
750080,5.7,mppi,4
1000192,251.5,pi,4
1000192,239.3,mppi,4
1250048,259.7,pi,4
1250048,293.0,mppi,4
1500160,333.0,pi,4
1500160,351.5,mppi,4
1750016,333.5,pi,4
1750016,354.4,mppi,4
2000128,343.8,pi,4
2000128,346.9,mppi,4
2250240,200.7,pi,4
2250240,89.7,mppi,4
2500096,321.7,pi,4
2500096,271.6,mppi,4
2750208,339.3,pi,4
2750208,366.5,mppi,4
3000064,348.0,pi,4
3000064,355.0,mppi,4
3250176,344.2,pi,4
3250176,373.2,mppi,4
3500032,332.7,pi,4
3500032,362.9,mppi,4
3750144,353.7,pi,4
3750144,355.0,mppi,4
4000000,344.7,pi,4
4000000,363.7,mppi,4
4250112,356.8,pi,4
4250112,367.3,mppi,4
4500224,348.9,pi,4
4500224,373.8,mppi,4
4750080,349.1,pi,4
4750080,366.8,mppi,4
5000192,341.9,pi,4
5000192,362.0,mppi,4
5250048,352.3,pi,4
5250048,370.3,mppi,4
5500160,348.9,pi,4
5500160,320.5,mppi,4
5750016,346.8,pi,4
5750016,367.1,mppi,4
6000128,349.0,pi,4
6000128,372.7,mppi,4
6250240,339.3,pi,4
6250240,364.1,mppi,4
6500096,342.0,pi,4
6500096,370.9,mppi,4
6750208,351.8,pi,4
6750208,364.7,mppi,4
7000064,348.6,pi,4
7000064,366.8,mppi,4
7250176,355.1,pi,4
7250176,375.6,mppi,4
7500032,353.0,pi,4
7500032,379.0,mppi,4
7750144,350.5,pi,4
7750144,371.0,mppi,4
8000000,351.0,pi,4
8000000,366.8,mppi,4
8250112,347.8,pi,4
8250112,371.3,mppi,4
8500224,347.5,pi,4
8500224,361.2,mppi,4
8750080,342.7,pi,4
8750080,356.7,mppi,4
9000192,353.3,pi,4
9000192,375.5,mppi,4
9250048,338.1,pi,4
9250048,370.6,mppi,4
9500160,352.0,pi,4
9500160,358.3,mppi,4
9750016,352.3,pi,4
9750016,362.8,mppi,4
10000128,351.8,pi,4
10000128,368.9,mppi,4
