step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,4,0.0000,0.0000,0.0,1000.0
250112,mppi,4,0.0000,0.0004,0.25,1000.0
500224,pi,4,0.0018,0.0094,0.2,809.4
500224,mppi,4,0.0009,0.0026,0.125,877.375
750080,pi,4,0.0038,0.0046,0.2,813.4
750080,mppi,4,0.0066,0.0111,0.5,514.875
1000192,pi,4,0.3256,0.3744,13.2,37.8
1000192,mppi,4,0.3066,0.3314,10.375,177.25
1250048,pi,4,0.3252,0.3650,10.4,230.4
1250048,mppi,4,0.3555,0.3778,12.375,67.375
1500160,pi,4,0.4078,0.4680,13.6,47.8
1500160,mppi,4,0.4229,0.4437,14.0,58.25
1750016,pi,4,0.4060,0.4434,13.8,62.0
1750016,mppi,4,0.4385,0.4840,13.875,49.75
2000128,pi,4,0.4212,0.4874,13.2,74.0
2000128,mppi,4,0.4229,0.4580,13.875,62.25
2250240,pi,4,0.2566,0.3236,7.2,429.0
2250240,mppi,4,0.1080,0.1268,3.25,763.25
2500096,pi,4,0.4198,0.5376,12.0,59.2
2500096,mppi,4,0.3325,0.3885,10.0,295.0
2750208,pi,4,0.4126,0.4544,13.2,66.0
2750208,mppi,4,0.4465,0.4864,13.0,51.375
3000064,pi,4,0.4448,0.5260,13.2,55.0
3000064,mppi,4,0.4323,0.5089,13.0,58.625
3250176,pi,4,0.4390,0.5238,12.2,66.2
3250176,mppi,4,0.4556,0.5000,14.0,48.0
3500032,pi,4,0.4190,0.5342,11.8,61.6
3500032,mppi,4,0.4546,0.5230,13.125,56.25
3750144,pi,4,0.4378,0.5074,13.0,50.6
3750144,mppi,4,0.4453,0.4935,13.125,63.75
4000000,pi,4,0.4216,0.4790,13.2,56.4
4000000,mppi,4,0.4505,0.5049,13.25,43.875
4250112,pi,4,0.4418,0.5100,13.0,53.4
4250112,mppi,4,0.4586,0.5306,13.0,53.125
4500224,pi,4,0.4288,0.4998,12.6,61.8
4500224,mppi,4,0.4623,0.5125,13.375,52.375
4750080,pi,4,0.4458,0.5352,12.6,46.8
4750080,mppi,4,0.4525,0.5224,13.125,62.5
5000192,pi,4,0.4242,0.4970,12.8,62.0
5000192,mppi,4,0.4416,0.5041,13.375,56.0
5250048,pi,4,0.4372,0.5242,12.6,51.6
5250048,mppi,4,0.4595,0.5410,13.125,47.875
5500160,pi,4,0.4466,0.5322,12.2,61.8
5500160,mppi,4,0.4001,0.4694,11.0,179.125
5750016,pi,4,0.4310,0.5106,12.8,50.6
5750016,mppi,4,0.4433,0.5230,13.375,43.875
6000128,pi,4,0.4388,0.5234,12.6,53.8
6000128,mppi,4,0.4611,0.5276,13.25,59.625
6250240,pi,4,0.4448,0.5294,12.0,69.6
6250240,mppi,4,0.4506,0.5351,12.5,60.5
6500096,pi,4,0.4422,0.5360,12.0,62.2
6500096,mppi,4,0.4532,0.5150,13.25,49.0
6750208,pi,4,0.4566,0.5442,12.2,47.2
6750208,mppi,4,0.4459,0.5076,13.375,46.0
7000064,pi,4,0.4448,0.5322,12.2,59.4
7000064,mppi,4,0.4464,0.5051,13.0,56.5
7250176,pi,4,0.4374,0.5120,13.2,53.0
7250176,mppi,4,0.4620,0.5240,13.25,41.5
7500032,pi,4,0.4398,0.5192,13.6,52.6
7500032,mppi,4,0.4637,0.5151,13.375,45.625
7750144,pi,4,0.4328,0.5206,13.2,58.0
7750144,mppi,4,0.4548,0.5134,13.0,54.25
8000000,pi,4,0.4360,0.5194,12.8,59.0
8000000,mppi,4,0.4539,0.5120,13.0,55.625
8250112,pi,4,0.4358,0.5142,12.6,74.2
8250112,mppi,4,0.4576,0.5069,13.0,52.0
8500224,pi,4,0.4326,0.5102,12.8,54.4
8500224,mppi,4,0.4456,0.5058,12.875,51.5
8750080,pi,4,0.4340,0.5234,12.0,72.8
8750080,mppi,4,0.4307,0.4916,13.125,56.125
9000192,pi,4,0.4470,0.5320,12.6,58.6
9000192,mppi,4,0.4616,0.5165,13.125,56.0
9250048,pi,4,0.4480,0.5348,12.0,55.4
9250048,mppi,4,0.4542,0.5262,12.75,53.875
9500160,pi,4,0.4448,0.5298,12.6,59.6
9500160,mppi,4,0.4380,0.5020,12.625,53.625
9750016,pi,4,0.4428,0.5226,13.0,58.0
9750016,mppi,4,0.4483,0.5034,13.125,59.375
10000128,pi,4,0.4446,0.5270,12.8,57.6
10000128,mppi,4,0.4520,0.5106,13.0,41.5
