training/bc/bc_log_prob,training/bc/bc_loss,training/bc/mse,training/bc/std,training/flow_occupancy/current_flow_matching_loss,training/flow_occupancy/flow_future_obs_max,training/flow_occupancy/flow_future_obs_min,training/flow_occupancy/flow_matching_loss,training/flow_occupancy/future_flow_matching_loss,training/flow_occupancy/kl_loss,training/flow_occupancy/neg_elbo_loss,training/grad/max,training/grad/min,training/grad/norm,validation/bc/bc_log_prob,validation/bc/bc_loss,validation/bc/mse,validation/bc/std,validation/flow_occupancy/current_flow_matching_loss,validation/flow_occupancy/flow_future_obs_max,validation/flow_occupancy/flow_future_obs_min,validation/flow_occupancy/flow_matching_loss,validation/flow_occupancy/future_flow_matching_loss,validation/flow_occupancy/kl_loss,validation/flow_occupancy/neg_elbo_loss,time/epoch_time,time/total_time,step
-4.6463223,4.6463223,0.02065194,1.0,5.4080324,6.956719,-5.421591,0.062957875,0.008967223,2.0183349,0.08314122,0.10147136,-0.109935135,3.45996,-4.6306567,4.6306567,0.01438562,1.0,4.934535,6.1357374,-5.2174296,0.069913656,0.020776078,1.9738407,0.08965206,0.002435736608505249,161.72518157958984,55000
-4.6420546,4.6420546,0.018944912,1.0,2.958418,6.8811045,-5.421591,0.03849063,0.008996419,2.7251396,0.06574203,0.11587554,-0.10795195,3.7931042,-4.629118,4.629118,0.01377024,1.0,3.0813758,7.2089615,-5.2174296,0.0661951,0.035738736,2.8208084,0.094403185,0.002435448932647705,173.90242981910706,60000
-4.6384907,4.6384907,0.017519167,1.0,5.383891,7.585819,-5.421591,0.062021587,0.008265331,2.2311726,0.084333315,0.20996664,-0.29284528,5.8338423,-4.631025,4.631025,0.014532988,1.0,5.359562,7.4575796,-5.2174296,0.072515905,0.0191114,2.2239497,0.0947554,0.0024577863216400145,186.19136548042297,65000
-4.6304154,4.6304154,0.014289148,1.0,4.9916663,7.5565095,-5.421591,0.0664113,0.01666125,2.0687816,0.08709912,0.12020716,-0.08854862,4.038108,-4.6347857,4.6347857,0.016037283,1.0,5.3004246,8.101758,-5.2174296,0.2058197,0.15435903,2.0749235,0.22656894,0.002446736240386963,198.42505049705505,70000
-4.6457453,4.6457453,0.02042099,1.0,1.9181622,10.408586,-6.360902,0.038479827,0.019493137,1.3480964,0.05196079,0.044048976,-0.030203747,1.7312999,-4.633267,4.633267,0.015429703,1.0,2.2627137,8.989909,-6.0741677,0.041109186,0.018668737,1.3566875,0.05467606,0.0024144681930541993,210.49739527702332,75000
-4.623399,4.623399,0.011482707,1.0,1.4753884,9.969597,-9.5209255,0.021867987,0.0071859625,1.2641977,0.034509964,0.08882557,-0.07411699,2.664968,-4.6359468,4.6359468,0.016501615,1.0,1.7600539,11.90345,-5.394192,0.03335417,0.015912758,1.2806965,0.046161138,0.0024353898525238038,222.67434859275818,80000
-4.629165,4.629165,0.0137890745,1.0,1.1719091,9.181088,-6.4325833,0.016621593,0.004952024,1.246001,0.029081604,0.035054352,-0.026486,1.2953774,-4.6345205,4.6345205,0.015931016,1.0,1.1929979,10.000655,-5.3550797,0.0362229,0.024538305,1.26876,0.0489105,0.0024321539402008055,234.83512234687805,85000
-4.621873,4.621873,0.010872165,1.0,1.1862037,9.369475,-5.421591,0.01626332,0.004445741,1.3938153,0.030201472,0.04606567,-0.044147927,1.8834773,-4.631438,4.631438,0.014698006,1.0,1.19876,9.852574,-6.312382,0.021930493,0.010043327,1.4179343,0.036109835,0.002413412761688232,246.90218949317932,90000
-4.6270504,4.6270504,0.012943052,1.0,1.0969789,12.857704,-5.421591,0.014317307,0.003381331,1.3811638,0.028128944,0.034211658,-0.046878617,1.3555164,-4.6592083,4.6592083,0.025806358,1.0,1.371054,12.975258,-5.2174296,0.019396294,0.005743187,1.3864076,0.033260368,0.0023991517066955566,258.89795184135437,95000
-4.630466,4.630466,0.0143093765,1.0,1.3206474,10.630348,-5.4761696,0.018654048,0.005502602,1.3384626,0.032038674,0.060824167,-0.048992913,1.9456576,-4.6431456,4.6431456,0.01938111,1.0,1.2074561,10.94335,-5.3453207,0.018534146,0.006524833,1.3527608,0.032061756,0.0024247573375701906,271.021742105484,100000
-4.633262,4.633262,0.015427834,1.0,0.9553747,8.383077,-5.421591,0.0118240025,0.0022931881,0.63967794,0.018220782,0.03237891,-0.044202067,0.6382188,-4.639453,4.639453,0.017904013,1.0,1.0320218,7.926115,-5.2174296,0.01845779,0.008219772,0.6446792,0.024904583,0.002417295265197754,283.10822224617004,105000
-4.627546,4.627546,0.0131413555,1.0,0.84016526,7.5332093,-5.7871313,0.011037457,0.002662429,0.6720925,0.01775838,0.055215333,-0.046603065,1.6378956,-4.633219,4.633219,0.015410579,1.0,1.194711,7.0698338,-7.3523684,0.015424063,0.0035120738,0.66902775,0.02211434,0.0025725964069366453,295.97120809555054,110000
-4.632123,4.632123,0.014972284,1.0,1.0374302,6.7059336,-6.11059,0.012750102,0.0023997982,0.7192428,0.01994253,0.029946549,-0.083788715,1.1968303,-4.637019,4.637019,0.01693081,1.0,1.2779545,7.0131516,-5.2174296,0.015708838,0.002958884,0.7289071,0.022997908,0.0024850687026977537,308.3965554237366,115000
-4.6261573,4.6261573,0.012585855,1.0,1.1575627,8.192715,-5.421591,0.013978693,0.00242734,0.78781325,0.021856826,0.058978837,-0.04843021,1.7597352,-4.6396494,4.6396494,0.017982673,1.0,1.1329709,6.7104406,-5.7820287,0.01576965,0.0044847894,0.7855959,0.023625609,0.0024323810577392578,320.55846428871155,120000
-4.6366873,4.6366873,0.016797807,1.0,1.417616,7.9836707,-6.175257,0.019308306,0.0051839855,0.88025117,0.028110817,0.097594954,-0.05995898,2.254047,-4.641941,4.641941,0.018899351,1.0,1.4111814,7.163613,-5.540651,0.018562138,0.004495277,0.87711966,0.027333334,0.002429926538467407,332.70810079574585,125000
-4.625491,4.625491,0.012319457,1.0,1.0817192,12.589766,-8.253922,0.012795674,0.0019984671,0.89428294,0.021738503,0.038285393,-0.044141363,1.3326921,-4.6425695,4.6425695,0.019150807,1.0,1.4124227,8.6744375,-6.1825,0.019270476,0.005198233,0.8740492,0.028010968,0.0024226115226745606,344.8211627006531,130000
-4.628945,4.628945,0.013700909,1.0,1.3425466,13.377172,-6.755738,0.016697526,0.003305113,0.8517927,0.025215453,0.0713247,-0.035522748,1.430443,-4.629716,4.629716,0.014009349,1.0,1.2895154,8.918684,-6.2029757,0.018544273,0.0057061817,0.8505306,0.027049579,0.0024296968936920165,356.969651222229,135000
-4.631218,4.631218,0.014609999,1.0,1.3321524,13.377172,-6.644231,0.016200379,0.0029079358,0.9351579,0.025551956,0.052382953,-0.03617111,1.2002697,-4.638065,4.638065,0.01734885,1.0,1.538844,9.548153,-6.976233,0.025204062,0.009914772,0.9368725,0.034572788,0.002475975227355957,369.3495316505432,140000
-4.628997,4.628997,0.013721744,1.0,1.1089277,9.216968,-7.625694,0.014830823,0.0037793391,0.85077786,0.023338601,0.03943815,-0.024963522,0.83901083,-4.645482,4.645482,0.02031586,1.0,1.3282598,9.252075,-7.1595864,0.018638408,0.0054099094,0.84043884,0.027042795,0.002507953882217407,381.8893048763275,145000
-4.6230845,4.6230845,0.011356703,1.0,1.0018424,11.268396,-8.386821,0.012442773,0.0024488384,0.72459996,0.019688772,0.04349798,-0.032842524,1.0964614,-4.633934,4.633934,0.015696537,1.0,1.0477147,8.452616,-7.4688573,0.019478492,0.0090922685,0.72463125,0.026724804,0.002454685735702515,394.16273760795593,150000
-4.621965,4.621965,0.010909057,1.0,1.0093715,9.336911,-7.6633,0.01271059,0.002643308,0.7286156,0.019996746,0.07821533,-0.06289224,2.1190352,-4.6418924,4.6418924,0.018879825,1.0,1.1828682,9.449289,-8.172222,0.015186721,0.0033919585,0.7291063,0.022477783,0.0024688264846801757,406.5068736076355,155000
-4.628256,4.628256,0.013425264,1.0,0.9669072,8.778536,-7.9917693,0.0112782065,0.0016253886,0.72407633,0.01851897,0.042368963,-0.025709385,1.0151582,-4.641845,4.641845,0.018860927,1.0,1.3067403,10.016746,-9.1921215,0.019064508,0.0060576852,0.71996385,0.026264146,0.0024987246990203858,419.0005009174347,160000
-4.6243706,4.6243706,0.011871244,1.0,1.0116222,9.789849,-8.568556,0.011792085,0.0016927916,0.801497,0.019807056,0.020560935,-0.024904277,0.6888878,-4.6449275,4.6449275,0.020094013,1.0,1.1729732,9.037648,-8.214476,0.017074466,0.0053987205,0.7941375,0.02501584,0.0024890041828155517,431.4455256462097,165000
-4.625798,4.625798,0.012442256,1.0,1.0148387,9.892105,-8.42259,0.012599226,0.0024755963,0.7674672,0.020273898,0.030106733,-0.032537997,0.94692594,-4.642785,4.642785,0.019237047,1.0,1.0045018,9.376914,-8.025618,0.013370799,0.0033593753,0.7675127,0.021045925,0.0024576583862304688,443.73382115364075,170000
-4.6284237,4.6284237,0.013492475,1.0,1.0561407,9.908741,-7.933242,0.013587341,0.003056501,0.7923012,0.021510351,0.05285586,-0.050132588,1.5720425,-4.6369486,4.6369486,0.016902452,1.0,1.2200538,10.058954,-8.646082,0.018184891,0.0060448013,0.7952239,0.026137128,0.002451488447189331,455.9912676811218,175000
-4.623177,4.623177,0.011393828,1.0,1.0634826,10.5144005,-9.136965,0.016321726,0.0057443446,0.80630624,0.02438479,0.05163193,-0.09390491,2.1204495,-4.6360893,4.6360893,0.016558709,1.0,1.2256831,9.641237,-9.166259,0.018567327,0.00637424,0.8153205,0.026720531,0.0024478393077850343,468.23046803474426,180000
-4.627343,4.627343,0.013060248,1.0,1.1603138,10.9645605,-10.0663,0.015434279,0.0038698402,0.7904806,0.023339085,0.21745484,-0.117457874,4.246326,-4.6428223,4.6428223,0.01925194,1.0,1.231737,12.133377,-8.258125,0.025169007,0.012981452,0.79253143,0.03309432,0.0024577828407287595,480.51938557624817,185000
-4.6302023,4.6302023,0.014204055,1.0,1.1287303,11.313032,-10.154052,0.014358092,0.0031018069,0.80959225,0.022454014,0.086616404,-0.09203563,2.001052,-4.6414337,4.6414337,0.018696338,1.0,1.1039315,10.507101,-10.463046,0.015378649,0.0043831663,0.8128701,0.02350735,0.002494444751739502,492.9916126728058,190000
-4.6264453,4.6264453,0.012701126,1.0,0.99763596,11.123907,-9.567706,0.013036214,0.0030907628,0.79242224,0.020960435,0.03794747,-0.048612993,1.186642,-4.642832,4.642832,0.019255584,1.0,1.3633313,11.20405,-10.436669,0.01784559,0.0042548263,0.79097396,0.025755329,0.002466674470901489,505.3249888420105,195000
-4.6228027,4.6228027,0.0112440605,1.0,1.1377342,11.897953,-10.662937,0.016067497,0.004737531,0.84211004,0.024488598,0.1403731,-0.26024565,5.030056,-4.640134,4.640134,0.018176472,1.0,1.2050576,11.055152,-9.521168,0.019024825,0.007044696,0.8541939,0.027566765,0.0024699710845947267,517.6748483181,200000
-4.6226664,4.6226664,0.011189278,1.0,0.9530645,11.882755,-10.591392,0.0131897135,0.0036960293,0.84224147,0.021612128,0.047239438,-0.044672277,1.2283672,-4.6446953,4.6446953,0.020001065,1.0,0.91431034,11.369701,-9.679994,0.01699213,0.00792831,0.842692,0.025419049,0.002484073829650879,530.0952215194702,205000
-4.6242933,4.6242933,0.011840445,1.0,1.3647134,13.660086,-9.533566,0.018774578,0.0051792394,0.87413526,0.027515931,0.3272478,-0.25046477,6.2753696,-4.641342,4.641342,0.018659806,1.0,1.2196499,12.58556,-11.400725,0.022212703,0.010117378,0.8735243,0.030947946,0.0024480659484863282,542.335554599762,210000
-4.623229,4.623229,0.011414743,1.0,1.1271312,12.184866,-10.092072,0.015356164,0.0041261124,0.88500416,0.024206206,0.29567978,-0.35506088,5.217385,-4.649024,4.649024,0.021732539,1.0,1.2139007,12.58556,-9.617983,0.02307497,0.011046427,0.8794618,0.031869587,0.0024577492713928222,554.6243050098419,215000
-4.625845,4.625845,0.0124610225,1.0,1.1823856,12.267874,-10.859533,0.017471004,0.0057041906,0.8585394,0.026056398,0.3348385,-0.26600105,5.0057693,-4.643959,4.643959,0.01970667,1.0,1.0885037,12.58556,-9.711523,0.016598493,0.0057711676,0.8518701,0.025117194,0.002474748134613037,566.9980492591858,220000
-4.6230173,4.6230173,0.011329873,1.0,1.0522939,13.4268,-8.627835,0.013634412,0.0031429024,0.68856156,0.020520028,0.15328436,-0.055795908,1.5189764,-4.6395473,4.6395473,0.017941806,1.0,1.2527893,10.927536,-8.789168,0.01962994,0.007173787,0.69691837,0.026599124,0.0025176251888275147,579.5861797332764,225000
-4.6215115,4.6215115,0.010727614,1.0,0.8828071,10.952306,-8.332089,0.012146408,0.0033518572,0.73423934,0.0194888,0.19893642,-0.11281816,2.2752507,-4.6520224,4.6520224,0.022931844,1.0,0.97541636,10.223133,-9.6232605,0.013991599,0.0042802384,0.72729385,0.021264538,0.0024819798469543457,591.9960827827454,230000
-4.618802,4.618802,0.009643874,1.0,0.85366595,11.181749,-10.413672,0.011130314,0.0026198542,0.790237,0.019032683,0.12547438,-0.063884005,1.3828578,-4.6526012,4.6526012,0.023163503,1.0,0.94039494,10.635838,-8.471265,0.018518109,0.009206222,0.7858997,0.026377106,0.0024401118755340576,604.1966457366943,235000
-4.619989,4.619989,0.010118559,1.0,0.90960276,11.302988,-8.372752,0.01193605,0.0028687099,0.7849227,0.019785278,0.15741979,-0.29350975,3.5197144,-4.655718,4.655718,0.024410155,1.0,0.945343,9.804176,-7.5774946,0.014249937,0.004844957,0.78769743,0.022126911,0.002417719793319702,616.2852487564087,240000
-4.619878,4.619878,0.010073974,1.0,0.730868,12.174674,-13.803626,0.011588713,0.004323267,0.820489,0.019793604,0.30735698,-0.14863126,3.1924639,-4.641683,4.641683,0.018796152,1.0,0.8197779,11.086543,-9.102514,0.0129187405,0.0047686487,0.810292,0.02102166,0.0024391136646270753,628.4808211326599,245000
-4.6265664,4.6265664,0.012749478,1.0,0.87351453,14.870942,-9.7131405,0.01187434,0.0031709045,0.79340124,0.019808352,0.13167968,-0.21863566,3.0347862,-4.685774,4.685774,0.03643254,1.0,0.8823846,10.184615,-8.502518,0.01660772,0.007862499,0.8019763,0.024627484,0.002435769605636597,640.6596729755402,250000
-4.621046,4.621046,0.010541412,1.0,1.1549014,13.33723,-8.637227,0.014673166,0.0031557106,0.7321081,0.021994248,0.17893781,-0.117120326,2.4367125,-4.6552205,4.6552205,0.024211138,1.0,0.99854803,11.230186,-9.618886,0.014584723,0.0046456996,0.72716534,0.021856375,0.002447463893890381,652.8969962596893,255000
-4.621332,4.621332,0.01065592,1.0,0.8210434,11.545623,-10.596644,0.012737951,0.0045732507,0.71497387,0.01988769,0.28052282,-0.21105337,4.1290145,-4.6710057,4.6710057,0.030525345,1.0,0.9476291,10.819183,-9.3431425,0.02208965,0.0127407685,0.7075278,0.029164929,0.002438839912414551,665.0911993980408,260000
-4.6227775,4.6227775,0.01123402,1.0,0.90896964,11.741626,-10.859533,0.01058413,0.0015095298,0.676454,0.01734867,0.043740317,-0.055384766,1.1356089,-4.652094,4.652094,0.022960419,1.0,1.0404373,10.221542,-10.568927,0.015260933,0.004905615,0.6758691,0.022019625,0.002477034521102905,677.4763758182526,265000
-4.6222534,4.6222534,0.0110243,1.0,0.9150475,13.377172,-10.192453,0.011847869,0.0027246408,0.65197325,0.018367602,0.06882984,-0.11029553,1.5442472,-4.63531,4.63531,0.016246976,1.0,1.0058625,9.546286,-8.831733,0.014491769,0.0044779223,0.66244596,0.021116227,0.0024294247150421144,689.623503446579,270000
-4.623416,4.623416,0.011489259,1.0,0.9372627,12.802238,-9.649363,0.011230238,0.0018763749,0.65714276,0.017801665,0.21391122,-0.12991276,2.381821,-4.64832,4.64832,0.021451114,1.0,0.8675163,8.695106,-8.930807,0.011475217,0.0028283375,0.6587739,0.018062955,0.002412923049926758,701.68812251091,275000
-4.6222043,4.6222043,0.011004602,1.0,0.8801937,10.584639,-7.807278,0.014409759,0.0056644673,0.69339585,0.021343717,0.23936151,-0.090863995,1.9139444,-4.664141,4.664141,0.027779454,1.0,1.043653,11.361802,-10.327739,0.018725045,0.008372238,0.6984537,0.025709582,0.0024005396366119387,713.6908247470856,280000
-4.618577,4.618577,0.009553604,1.0,0.7791686,9.720986,-15.417427,0.011315102,0.0035590054,0.65891796,0.017904282,0.1630833,-0.13531959,2.6660986,-4.6445923,4.6445923,0.019959716,1.0,0.9972414,9.462476,-8.56609,0.014818929,0.00489547,0.6638201,0.02145713,0.0024164813041687013,725.7732353210449,285000
-4.620555,4.620555,0.010344888,1.0,0.9502145,11.371076,-10.450692,0.013737494,0.0042781318,0.6264648,0.020002142,0.11555238,-0.18626323,2.7273605,-4.655078,4.655078,0.024154345,1.0,1.0340817,11.650044,-9.838018,0.015761798,0.0054757386,0.63416827,0.022103481,0.0024770090103149412,738.1582841873169,290000
-4.6201086,4.6201086,0.010166352,1.0,0.7511146,11.326287,-10.859533,0.01177274,0.0043046414,0.6651162,0.018423902,0.031779855,-0.06586383,1.0936129,-4.645904,4.645904,0.020484565,1.0,1.0569197,12.58556,-11.928636,0.015095621,0.0045721456,0.6694131,0.021789752,0.0024552682399749757,750.4346287250519,295000
-4.6236687,4.6236687,0.01159039,1.0,1.0962931,10.833525,-9.732714,0.01416896,0.003238414,0.69797814,0.021148741,0.093070306,-0.14649768,2.3941395,-4.6447144,4.6447144,0.02000877,1.0,0.82816947,10.3423815,-9.666445,0.013523575,0.0052948296,0.698503,0.020508606,0.002446963930130005,762.6694521903992,300000
-4.622026,4.622026,0.01093328,1.0,1.0463421,15.53919,-8.926823,0.014451381,0.004028242,0.6582835,0.021034215,0.20631434,-0.26294115,4.066292,-4.6550784,4.6550784,0.024154425,1.0,1.4456913,12.58556,-10.282864,0.018250277,0.0038316806,0.6551776,0.024802053,0.002441597032546997,774.8774411678314,305000
-4.6192474,4.6192474,0.009821898,1.0,0.77876985,9.217493,-10.859533,0.011087825,0.003333461,0.6533679,0.017621502,0.16101356,-0.25910854,2.855216,-4.655548,4.655548,0.024342183,1.0,1.079694,12.342793,-10.080609,0.015406726,0.0046563493,0.66197544,0.02202648,0.0024500356674194337,787.1276233196259,310000
-4.6212635,4.6212635,0.010628487,1.0,0.9527761,13.122863,-10.286879,0.01317377,0.003682838,0.6782341,0.019956112,0.17752855,-0.2062303,2.2051668,-4.6731987,4.6731987,0.0314022,1.0,1.0294366,11.121596,-13.833965,0.015870549,0.005632509,0.66795707,0.02255012,0.0023671512126922606,798.9633829593658,315000
-4.620322,4.620322,0.010251649,1.0,0.9236902,15.884934,-10.097975,0.015067192,0.005889183,0.6554861,0.021622052,0.47325972,-0.2735423,5.162964,-4.6486425,4.6486425,0.021580128,1.0,1.1277149,12.58556,-11.659815,0.0155288875,0.0042946856,0.6711606,0.022240493,0.002396326541900635,810.9450192451477,320000
-4.61899,4.61899,0.009718976,1.0,0.8363497,13.378789,-10.7754545,0.011457732,0.0031254904,0.71233463,0.018581077,0.10785157,-0.10005639,1.9966744,-4.6506457,4.6506457,0.022381265,1.0,1.0369191,10.765773,-11.348861,0.014950712,0.0046278005,0.7068448,0.022019159,0.0024208975791931153,823.0495109558105,325000
-4.6208043,4.6208043,0.010444753,1.0,1.1508131,11.488416,-10.859533,0.015574412,0.004107354,0.7603984,0.023178397,0.24188273,-0.2347908,4.548474,-4.663063,4.663063,0.027348189,1.0,1.100045,11.527521,-11.87602,0.019217812,0.008300368,0.75902313,0.026808042,0.002411720657348633,835.1081175804138,330000
-4.619093,4.619093,0.009760271,1.0,1.3674664,12.859489,-10.859533,0.017208282,0.0035693115,0.7170792,0.024379075,0.116676815,-0.1525766,2.2369428,-4.654152,4.654152,0.023783607,1.0,1.2252815,12.58556,-11.998908,0.019139104,0.0069558504,0.73671234,0.026506227,0.002441780948638916,847.3170258998871,335000
-4.6191807,4.6191807,0.009795178,1.0,1.1013601,15.145686,-10.859533,0.013617119,0.002629816,0.7541213,0.021158332,0.095319815,-0.074032016,1.3344214,-4.644986,4.644986,0.02011737,1.0,1.0963879,12.58556,-10.972767,0.018151358,0.0072600814,0.7633204,0.025784561,0.0024140230655670166,859.387145280838,340000
-4.6180944,4.6180944,0.00936077,1.0,1.0351156,15.569596,-10.859533,0.013033849,0.0027097918,0.7819277,0.020853126,0.2958172,-0.11423667,2.4616058,-4.6525965,4.6525965,0.02316136,1.0,1.0063093,12.58556,-14.982452,0.014091818,0.0040694214,0.7989134,0.02208095,0.0024521650314331053,871.6479737758636,345000
-4.6219573,4.6219573,0.010905891,1.0,1.0393603,15.884934,-10.859533,0.015911642,0.005573778,0.7991737,0.02390338,0.34026754,-0.3792774,6.5154285,-4.652304,4.652304,0.023044573,1.0,1.2094126,12.58556,-13.140195,0.02072123,0.00871425,0.8009748,0.028730977,0.002436987638473511,883.8329157829285,350000
-4.6187034,4.6187034,0.009604247,1.0,0.9195756,15.224134,-10.859533,0.012684867,0.0035243554,0.71251845,0.01981005,0.17781569,-0.15995431,2.910717,-4.6498957,4.6498957,0.022081334,1.0,1.0943741,12.58556,-10.618397,0.021019928,0.010177968,0.7243316,0.028263245,0.0024089550495147707,895.8776950836182,355000
-4.6175356,4.6175356,0.00913705,1.0,1.103304,13.380386,-10.859533,0.016305642,0.0053258603,0.79682374,0.02427388,0.11958394,-0.07251178,2.380999,-4.654989,4.654989,0.024118602,1.0,1.2094023,11.923571,-10.433929,0.020881169,0.008875906,0.8052243,0.028933411,0.002458741235733032,908.1714050769806,360000
-4.619193,4.619193,0.009800214,1.0,0.9110764,15.884934,-10.859533,0.017148566,0.008118992,0.9046187,0.026194751,0.6083511,-0.44436827,8.429037,-4.6516776,4.6516776,0.022793988,1.0,1.12847,12.58556,-10.468147,0.01989377,0.008696031,0.9146966,0.029040735,0.0024675133228302002,920.5089755058289,365000
-4.6216965,4.6216965,0.010801603,1.0,1.0564933,11.064078,-10.859533,0.01393065,0.0033997148,0.85508597,0.022481509,0.15265039,-0.103285536,2.126669,-4.635023,4.635023,0.016132183,1.0,1.362381,12.403679,-14.529063,0.023002148,0.00947307,0.86622447,0.031664394,0.0024312235832214357,932.6650974750519,370000
-4.620406,4.620406,0.010285385,1.0,1.0542893,15.447649,-11.167051,0.013574194,0.0030619218,0.87772644,0.022351459,0.07449219,-0.09566502,1.7455045,-4.654379,4.654379,0.023874564,1.0,1.2143917,12.58556,-12.151673,0.017951038,0.005865779,0.88176906,0.02676873,0.002433340311050415,944.8318026065826,375000
-4.619049,4.619049,0.009742698,1.0,1.1714933,15.884934,-10.859533,0.015168609,0.003488563,0.93210405,0.024489649,0.0941553,-0.09267577,2.0594835,-4.637227,4.637227,0.017013753,1.0,1.0639153,12.58556,-13.189431,0.015055699,0.00446116,0.931772,0.02437342,0.0024710360050201417,957.1869871616364,380000
-4.6190863,4.6190863,0.009757407,1.0,1.2888787,15.884934,-10.859533,0.016536254,0.0036843116,0.9480781,0.026017036,0.062522866,-0.06906444,1.5739864,-4.6677556,4.6677556,0.029225165,1.0,1.2848189,12.58556,-17.09621,0.020186517,0.007412453,0.95525163,0.029739033,0.002480647087097168,969.5902268886566,385000
-4.6198864,4.6198864,0.010077392,1.0,1.1184772,15.884934,-10.859533,0.015320296,0.0041772975,0.93584085,0.024678703,0.31470913,-0.16878915,3.3597667,-4.648856,4.648856,0.021665404,1.0,1.335489,12.58556,-13.640559,0.02239097,0.009127353,0.93048847,0.031695854,0.002465415287017822,981.917307138443,390000
-4.6225243,4.6225243,0.01113256,1.0,1.2148488,15.884934,-10.859533,0.01476009,0.0026379826,0.97683436,0.024528433,0.1304208,-0.22227378,1.75662,-4.6264353,4.6264353,0.012697159,1.0,1.2127639,12.58556,-12.846618,0.016480234,0.0043965615,0.96740377,0.026154272,0.0024822252750396727,994.32843708992,395000
