step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
50176,pi,2,0.2036,0.9622,0.6,0.0
50176,mppi,2,0.2880,0.6957,3.6666666666666665,0.0
100096,pi,2,0.5554,1.0000,0.0,0.0
100096,mppi,2,0.7207,0.9937,0.6666666666666666,0.0
150016,pi,2,0.3182,1.0000,0.0,0.0
150016,mppi,2,0.5453,1.0000,0.0,0.0
200192,pi,2,0.8358,0.9908,1.6,0.0
200192,mppi,2,0.8460,1.0000,0.0,0.0
250112,pi,2,1.0000,1.0000,0.0,0.0
250112,mppi,2,0.6690,1.0000,0.0,0.0
300032,pi,2,0.9860,1.0000,0.0,0.0
300032,mppi,2,0.9983,1.0000,0.0,0.0
350208,pi,2,0.6038,1.0000,0.0,0.0
350208,mppi,2,0.9627,1.0000,0.0,0.0
400128,pi,2,0.7730,1.0000,0.0,0.0
400128,mppi,2,0.9013,1.0000,0.0,0.0
450048,pi,2,0.8146,1.0000,0.0,0.0
450048,mppi,2,1.0000,1.0000,0.0,0.0
500224,pi,2,0.9426,1.0000,0.0,0.0
500224,mppi,2,0.6523,1.0000,0.0,0.0
