step,reward,eval_type,seed
50176,339.2,pi,5
50176,434.0,mppi,5
100096,883.2,pi,5
100096,944.2,mppi,5
150016,936.2,pi,5
150016,804.2,mppi,5
200192,968.8,pi,5
200192,983.6,mppi,5
250112,968.6,pi,5
250112,969.8,mppi,5
300032,959.4,pi,5
300032,979.2,mppi,5
350208,954.4,pi,5
350208,962.2,mppi,5
400128,947.8,pi,5
400128,981.2,mppi,5
450048,966.8,pi,5
450048,991.5,mppi,5
500224,789.2,pi,5
500224,989.4,mppi,5
550144,954.4,pi,5
550144,976.8,mppi,5
600064,933.0,pi,5
600064,986.0,mppi,5
650240,962.6,pi,5
650240,980.0,mppi,5
700160,967.2,pi,5
700160,987.4,mppi,5
750080,956.0,pi,5
750080,979.1,mppi,5
800000,968.4,pi,5
800000,980.2,mppi,5
850176,976.4,pi,5
850176,983.8,mppi,5
900096,969.2,pi,5
900096,982.1,mppi,5
950016,965.2,pi,5
950016,989.8,mppi,5
1000192,975.0,pi,5
1000192,988.6,mppi,5
