step,reward,eval_type,seed
250112,105.3,pi,6
250112,88.2,mppi,6
500224,43.7,pi,6
500224,26.6,mppi,6
750080,143.8,pi,6
750080,179.7,mppi,6
1000192,96.9,pi,6
1000192,127.2,mppi,6
1250048,153.8,pi,6
1250048,161.5,mppi,6
1500160,204.1,pi,6
1500160,157.6,mppi,6
1750016,104.1,pi,6
1750016,197.5,mppi,6
2000128,105.2,pi,6
2000128,121.2,mppi,6
2250240,254.2,pi,6
2250240,167.8,mppi,6
2500096,104.8,pi,6
2500096,202.1,mppi,6
2750208,256.8,pi,6
2750208,264.0,mppi,6
3000064,261.9,pi,6
3000064,258.5,mppi,6
3250176,247.9,pi,6
3250176,265.5,mppi,6
3500032,264.3,pi,6
3500032,267.2,mppi,6
3750144,256.5,pi,6
3750144,269.5,mppi,6
4000000,256.5,pi,6
4000000,265.1,mppi,6
4250112,260.2,pi,6
4250112,261.6,mppi,6
4500224,263.0,pi,6
4500224,232.0,mppi,6
4750080,266.8,pi,6
4750080,269.2,mppi,6
5000192,259.8,pi,6
5000192,268.6,mppi,6
5250048,263.7,pi,6
5250048,262.6,mppi,6
5500160,259.9,pi,6
5500160,273.5,mppi,6
5750016,258.9,pi,6
5750016,269.8,mppi,6
6000128,258.6,pi,6
6000128,273.5,mppi,6
6250240,262.5,pi,6
6250240,271.6,mppi,6
6500096,263.1,pi,6
6500096,269.8,mppi,6
6750208,259.6,pi,6
6750208,268.5,mppi,6
7000064,211.4,pi,6
7000064,265.0,mppi,6
