step,reward,eval_type,seed
250112,6.9,pi,1
250112,31.2,mppi,1
500224,112.4,pi,1
500224,114.6,mppi,1
750080,0.0,pi,1
750080,0.0,mppi,1
1000192,199.7,pi,1
1000192,238.4,mppi,1
1250048,240.1,pi,1
1250048,234.1,mppi,1
1500160,208.0,pi,1
1500160,254.7,mppi,1
1750016,244.3,pi,1
1750016,255.3,mppi,1
2000128,241.0,pi,1
2000128,266.0,mppi,1
2250240,254.3,pi,1
2250240,262.0,mppi,1
2500096,260.0,pi,1
2500096,257.6,mppi,1
2750208,242.9,pi,1
2750208,271.9,mppi,1
3000064,179.8,pi,1
3000064,266.2,mppi,1
3250176,255.2,pi,1
3250176,271.3,mppi,1
3500032,237.5,pi,1
3500032,229.7,mppi,1
3750144,250.8,pi,1
3750144,251.5,mppi,1
4000000,261.0,pi,1
4000000,241.0,mppi,1
4250112,259.3,pi,1
4250112,275.1,mppi,1
4500224,252.7,pi,1
4500224,282.3,mppi,1
4750080,264.3,pi,1
4750080,286.9,mppi,1
5000192,274.4,pi,1
5000192,278.2,mppi,1
5250048,266.7,pi,1
5250048,284.0,mppi,1
5500160,272.2,pi,1
5500160,284.8,mppi,1
5750016,266.1,pi,1
5750016,288.9,mppi,1
6000128,270.3,pi,1
6000128,286.2,mppi,1
6250240,263.0,pi,1
6250240,283.8,mppi,1
6500096,260.6,pi,1
6500096,291.1,mppi,1
6750208,271.2,pi,1
6750208,292.2,mppi,1
7000064,268.4,pi,1
7000064,287.3,mppi,1
7250176,265.3,pi,1
7250176,290.0,mppi,1
7500032,252.8,pi,1
7500032,285.9,mppi,1
