step,reward,eval_type,seed
250112,0.0,pi,7
250112,0.0,mppi,7
500224,0.0,pi,7
500224,0.0,mppi,7
750080,41.1,pi,7
750080,9.7,mppi,7
1000192,1.2,pi,7
1000192,0.9,mppi,7
1250048,1.5,pi,7
1250048,3.0,mppi,7
1500160,41.0,pi,7
1500160,14.2,mppi,7
1750016,126.4,pi,7
1750016,117.1,mppi,7
2000128,43.8,pi,7
2000128,104.9,mppi,7
2250240,108.8,pi,7
2250240,46.9,mppi,7
2500096,82.0,pi,7
2500096,121.2,mppi,7
2750208,82.9,pi,7
2750208,122.0,mppi,7
3000064,75.9,pi,7
3000064,134.8,mppi,7
3250176,140.5,pi,7
3250176,114.3,mppi,7
3500032,80.2,pi,7
3500032,83.2,mppi,7
3750144,87.9,pi,7
3750144,5.0,mppi,7
4000000,82.4,pi,7
4000000,118.3,mppi,7
4250112,0.0,pi,7
4250112,5.7,mppi,7
4500224,126.9,pi,7
4500224,202.3,mppi,7
4750080,203.3,pi,7
4750080,173.6,mppi,7
5000192,79.9,pi,7
5000192,5.0,mppi,7
5250048,233.9,pi,7
5250048,250.2,mppi,7
5500160,217.7,pi,7
5500160,262.4,mppi,7
