step,reward,eval_type,seed
50176,271.8,pi,2
50176,629.1,mppi,2
50176,2048.2,jumpy,2
100096,412.0,pi,2
100096,2499.6,mppi,2
100096,1180.6,jumpy,2
150016,2241.4,pi,2
150016,2309.0,mppi,2
150016,2555.7,jumpy,2
200192,1669.5,pi,2
200192,1055.0,mppi,2
200192,2275.9,jumpy,2
250112,375.6,pi,2
250112,2048.1,mppi,2
250112,1388.0,jumpy,2
300032,3032.3,pi,2
300032,1955.2,mppi,2
300032,2625.0,jumpy,2
350208,2756.7,pi,2
350208,2326.1,mppi,2
350208,3468.7,jumpy,2
400128,1354.5,pi,2
400128,789.3,mppi,2
400128,780.2,jumpy,2
450048,1305.6,pi,2
450048,495.9,mppi,2
450048,686.4,jumpy,2
500224,794.8,pi,2
500224,957.0,mppi,2
500224,1127.2,jumpy,2
550144,379.4,pi,2
550144,821.5,mppi,2
550144,872.4,jumpy,2
600064,895.3,pi,2
600064,524.6,mppi,2
600064,975.6,jumpy,2
