series,step,mean,ci95_lo,ci95_hi
tdmpc_glass_pi,1899666,300.3795897618469,171.07149710903315,429.6876824146606
tdmpc_glass_pi,1913043,301.6739931467224,173.82047728209722,429.5275090113476
tdmpc_glass_pi,1926421,302.96839653159793,176.54345003155058,429.39334303164526
tdmpc_glass_pi,1939799,304.2627999164735,179.23952383841564,429.2860759945314
tdmpc_glass_pi,1953177,305.5572033013491,181.90778393272734,429.20662266997084
tdmpc_glass_pi,1966555,306.85160668622467,184.54729300816638,429.15592036428296
tdmpc_glass_pi,1979933,308.1460100711002,187.15709213445183,429.13492800774856
tdmpc_glass_pi,1993311,309.4404134559757,189.7362018848795,429.1446250270719
tdmpc_glass_pi,2006689,309.79308441991896,190.95115830131422,428.6350105385237
tdmpc_glass_pi,2020067,309.1672778247519,190.41732230585882,427.917233343645
tdmpc_glass_pi,2033445,308.54147122958483,189.40528346725367,427.677658991916
tdmpc_glass_pi,2046823,307.91566463441774,187.91965928429403,427.91166998454145
tdmpc_glass_pi,2060201,307.2898580392506,185.97051855837648,428.60919752012467
tdmpc_glass_pi,2073579,306.6640514440835,183.572809957098,429.755292931069
tdmpc_glass_pi,2086957,306.0382448489164,180.7455631145774,431.3309265832554
tdmpc_glass_pi,2100334,305.41243825374926,177.5109557439656,433.3139207635329
tdmpc_glass_pi,2113712,304.78663165858217,173.8933425759796,435.67992074118473
tdmpc_glass_pi,2127090,304.1608250634151,169.91832884047446,438.40332128635566
tdmpc_glass_pi,2140468,303.535018468248,165.6119485194035,441.4580884170924
tdmpc_glass_pi,2153846,302.9092118730809,160.99998235398098,444.81844139218083
tdmpc_glass_pi,2167224,302.2834052779138,156.10742781260484,448.45938274322276
tdmpc_glass_pi,2180602,301.65759868274665,150.95811587070912,452.3570814947842
tdmpc_glass_pi,2193980,301.03179208757956,145.5744583321859,456.4891258429732
tdmpc_glass_pi,2207358,300.40598549241247,139.97730388123915,460.8346671035858
tdmpc_glass_pi,2220736,299.7801788972453,134.18587973418298,465.37447806030764
tdmpc_glass_pi,2234114,299.1543723020783,128.2177971820779,470.09094742207867
tdmpc_glass_pi,2247492,298.52856570691114,122.08910221065034,474.9680292031719
tdmpc_glass_pi,2260870,299.6609675694939,125.95747225524414,473.3644628837436
tdmpc_glass_pi,2274247,301.2479686386315,132.4130547182974,470.0828825589656
tdmpc_glass_pi,2287625,302.8349697077691,138.8433647121646,466.82657470337364
tdmpc_glass_pi,2301003,304.42197077690656,145.24609529311695,463.5978462606962
tdmpc_glass_pi,2314381,306.0089718460442,151.61866567536495,460.39927801672343
tdmpc_glass_pi,2327759,307.59597291518173,157.95818216909402,457.23376366126945
tdmpc_glass_pi,2341137,309.1829739843193,164.26139285951731,454.1045551091213
tdmpc_glass_pi,2354515,310.76997505345685,170.52463499360377,451.01531511330995
tdmpc_glass_pi,2367893,312.3569761225944,176.743773897502,447.9701783476868
tdmpc_glass_pi,2381271,313.943977191732,182.91413210507824,444.9738222783858
tdmpc_glass_pi,2394649,315.5309782608696,189.03040725200054,442.0315492697386
tdmpc_glass_pi,2408027,317.1179793300071,195.08657720679943,439.1493814532147
tdmpc_glass_pi,2421405,318.70498039914474,201.07579091290032,436.3341698853892
tdmpc_glass_pi,2434783,320.2919814682822,206.99024357042674,433.59371936613763
tdmpc_glass_pi,2448161,321.8789825374198,212.82103519470422,430.9369298801354
tdmpc_glass_pi,2461538,323.46598360655736,218.55801239851507,428.37395481459964
tdmpc_glass_pi,2474916,325.052984675695,224.18959466813556,425.9163746832544
tdmpc_glass_pi,2488294,326.6399857448325,229.70258872440814,423.5773827652568
tdmpc_glass_pi,2501672,328.16339589830307,234.7333980275044,421.59339376910174
tdmpc_glass_pi,2515050,329.2106859097024,237.05041102461138,421.37096079479346
tdmpc_glass_pi,2528428,330.25797592110166,239.29324381782493,421.2227080243784
tdmpc_glass_pi,2541806,331.3052659325011,241.45893511530244,421.1515967496997
tdmpc_glass_pi,2555184,332.35255594390037,243.5445704303591,421.16054145744164
tdmpc_glass_pi,2568562,333.3998459552996,245.54731112789432,421.2523807827049
tdmpc_glass_pi,2581940,334.44713596669897,247.46442552838937,421.42984640500856
tdmpc_glass_pi,2595318,335.4944259780983,249.29332152022948,421.69553043596716
tdmpc_glass_pi,2608696,336.5417159894976,251.03157998630047,422.05185199269476
tdmpc_glass_pi,2622074,337.5890060008968,252.67698821906936,422.50102378272425
tdmpc_glass_pi,2635452,338.6362960122962,254.22757239177974,423.0450196328127
tdmpc_glass_pi,2648829,339.6835860236955,255.68162808416088,423.68554396323015
tdmpc_glass_pi,2662207,340.73087603509487,257.03774784004406,424.42400423014567
tdmpc_glass_pi,2675585,341.7781660464941,258.29484476949705,425.26148732349117
tdmpc_glass_pi,2688963,342.8254560578934,259.4521713032991,426.1987408124877
tdmpc_glass_pi,2702341,343.8727460692927,260.50933236117805,427.23615977740735
tdmpc_glass_pi,2715719,344.92003608069206,261.4662923999132,428.3737797614709
tdmpc_glass_pi,2729097,345.96732609209135,262.32337605043415,429.61127613374856
tdmpc_glass_pi,2742475,347.01461610349065,263.08126231745035,430.94796988953095
tdmpc_glass_pi,2755853,347.3511506250343,263.12949920471027,431.5728020453583
tdmpc_glass_pi,2769231,346.7139943253468,262.2761077083219,431.1518809423717
tdmpc_glass_pi,2782609,346.07683802565936,261.37274011386216,430.78093593745655
tdmpc_glass_pi,2795987,345.4396817259718,260.41986587065577,430.45949758128785
tdmpc_glass_pi,2809365,344.80252542628443,259.4180341447224,430.18701670784645
tdmpc_glass_pi,2822742,344.16536912659683,258.3678692034102,429.9628690497835
tdmpc_glass_pi,2836120,343.52821282690934,257.27006531001655,429.78636034380213
tdmpc_glass_pi,2849498,342.8910565272219,256.1253812210178,429.656731833426
tdmpc_glass_pi,2862876,342.2539002275345,254.93463438112454,429.57316607394444
tdmpc_glass_pi,2876254,341.6167439278469,253.69869491122495,429.5347929444689
tdmpc_glass_pi,2889632,340.97958762815944,252.41847948163132,429.54069577468755
tdmpc_glass_pi,2903010,340.34243132847195,251.0949451582065,429.58991749873735
tdmpc_glass_pi,2916388,339.70527502878446,249.72908330229964,429.6814667552693
tdmpc_glass_pi,2929766,339.068118729097,248.32191359737064,429.8143238608234
tdmpc_glass_pi,2943144,338.43096242940953,246.87447826615468,429.98744659266436
tdmpc_glass_pi,2956522,337.79380612972204,245.38783653261171,430.1997757268324
tdmpc_glass_pi,2969900,337.15664983003455,243.8630593730981,430.450240286971
tdmpc_glass_pi,2983278,336.51949353034706,242.3012245915162,430.73776246917794
tdmpc_glass_pi,2996656,335.8823372306596,240.70341224391734,431.0612622174018
tdmpc_glass_pi,3010033,336.367325133591,241.84612850660946,430.88852176057253
tdmpc_glass_pi,3023411,337.23596608278024,243.89168654664618,430.5802456189143
tdmpc_glass_pi,3036789,338.1046070319694,245.8878241321973,430.3213899317415
tdmpc_glass_pi,3050167,338.9732479811586,247.8327071083516,430.11378885396556
tdmpc_glass_pi,3063545,339.84188893034786,249.7244991061179,429.95927875457784
tdmpc_glass_pi,3076923,340.71052987953703,251.5613721559949,429.8596876030792
tdmpc_glass_pi,3090301,341.5791708287262,253.34151836198106,429.81682329547135
tdmpc_glass_pi,3103679,342.44781177791543,255.0631625607473,429.8324609950836
tdmpc_glass_pi,3117057,343.3164527271047,256.72457585223094,429.9083296019785
tdmpc_glass_pi,3130435,344.18509367629383,258.3240898470851,430.0460975055026
tdmpc_glass_pi,3143813,345.05373462548306,259.8601114348602,430.24735781610593
tdmpc_glass_pi,3157191,345.92237557467223,261.33113783651993,430.51361331282453
tdmpc_glass_pi,3170569,346.79101652386146,262.73577166823264,430.8462613794903
tdmpc_glass_pi,3183946,347.65965747305074,264.07273571284264,431.24657923325884
tdmpc_glass_pi,3197324,348.5282984222399,265.3408870735573,431.7157097709225
tdmpc_glass_pi,3210702,349.3969393714292,266.539230373515,432.2546483693434
tdmpc_glass_pi,3224080,350.26558032061837,267.6669296669214,432.8642309743153
tdmpc_glass_pi,3237458,351.13422126980765,268.72331874362334,433.54512379599197
tdmpc_glass_pi,3250836,351.94367241899226,269.64268454148277,434.24466029650176
tdmpc_glass_pi,3264214,351.6127794835244,269.2695534877542,433.95600547929456
tdmpc_glass_pi,3277592,351.2818865480564,268.8932951565912,433.67047793952156
tdmpc_glass_pi,3290970,350.9509936125884,268.51391471084685,433.3880725143299
tdmpc_glass_pi,3304348,350.62010067712043,268.13141765613307,433.1087836981078
tdmpc_glass_pi,3317726,350.2892077416525,267.7458098377334,432.83260564557156
tdmpc_glass_pi,3331104,349.95831480618455,267.3570974373387,432.55953217503037
tdmpc_glass_pi,3344482,349.6274218707166,266.96528696961013,432.2895567718231
tdmpc_glass_pi,3357860,349.29652893524866,266.57038527857287,432.02267259192445
tdmpc_glass_pi,3371237,348.9656359997807,266.172399533847,431.75887246571443
tdmpc_glass_pi,3384615,348.6347430643128,265.7713372267183,431.49814890190726
tdmpc_glass_pi,3397993,348.30385012884483,265.3672061660549,431.24049409163473
tdmpc_glass_pi,3411371,347.9729571933768,264.9600144740751,430.9858999126786
tdmpc_glass_pi,3424749,347.6420642579089,264.54977058197045,430.7343579338473
tdmpc_glass_pi,3438127,347.3111713224409,264.136483225391,430.4858594194908
tdmpc_glass_pi,3451505,346.980278386973,263.7201614397966,430.2403953341494
tdmpc_glass_pi,3464883,346.649385451505,263.30081455568063,429.99795634732936
tdmpc_glass_pi,3478261,346.31849251603705,262.87845219367233,429.7585328384018
tdmpc_glass_pi,3491639,345.98759958056905,262.4530842595219,429.5221149016162
tdmpc_glass_pi,3505017,345.9386424896362,262.3170650436176,429.5602199356548
tdmpc_glass_pi,3518395,346.36440492532256,262.6588862146145,430.06992363603064
tdmpc_glass_pi,3531773,346.7901673610089,262.9811338911538,430.59920083086405
tdmpc_glass_pi,3545151,347.2159297966952,263.2838804941297,431.14797909926074
tdmpc_glass_pi,3558528,347.6416922323816,263.5672116240563,431.7161728407069
tdmpc_glass_pi,3571906,348.06745466806785,263.83122576716414,432.30368356897156
tdmpc_glass_pi,3585284,348.49321710375426,264.0760339608324,432.91040024667615
tdmpc_glass_pi,3598662,348.91897953944056,264.30175942095536,433.53619965792575
tdmpc_glass_pi,3612040,349.3447419751269,264.5085371340973,434.1809468161565
tdmpc_glass_pi,3625418,349.7705044108132,264.6965134174873,434.8444954041391
tdmpc_glass_pi,3638796,350.19626684649955,264.8658454500818,435.5266882429173
tdmpc_glass_pi,3652174,350.62202928218596,265.01670077804215,436.2273577863298
tdmpc_glass_pi,3665552,351.04779171787226,265.1492567980676,436.9463266376769
tdmpc_glass_pi,3678930,351.4735541535586,265.2637002220629,437.68340808505434
tdmpc_glass_pi,3692308,351.89931658924496,265.3602265266314,438.43840665185854
tdmpc_glass_pi,3705686,352.32507902493126,265.43903939085163,439.2111186590109
tdmpc_glass_pi,3719064,352.7508414606176,265.5003501257319,440.0013327955033
tdmpc_glass_pi,3732441,353.1766038963039,265.54437709863856,440.80883069396924
tdmpc_glass_pi,3745819,353.6023663319903,265.5713451558711,441.63338750810954
tdmpc_glass_pi,3759197,353.85377528921543,265.8421338616567,441.8654167167742
tdmpc_glass_pi,3772575,354.02189888425903,266.23313403874295,441.8106637297751
tdmpc_glass_pi,3785953,354.19002247930257,266.6222220575707,441.75782290103444
tdmpc_glass_pi,3799331,354.35814607434617,267.009383406693,441.7069087419993
tdmpc_glass_pi,3812709,354.52626966938976,267.3946035559124,441.6579357828671
tdmpc_glass_pi,3826087,354.69439326443336,267.7778679592775,441.6109185695892
tdmpc_glass_pi,3839465,354.8625168594769,268.1591620581552,441.5658716607986
tdmpc_glass_pi,3852843,355.03064045452055,268.5384712843769,441.5228096246642
tdmpc_glass_pi,3866221,355.19876404956415,268.9157810634597,441.4817470356686
tdmpc_glass_pi,3879599,355.36688764460774,269.291076817902,441.44269847131346
tdmpc_glass_pi,3892977,355.5350112396513,269.6643439705538,441.4056785087488
tdmpc_glass_pi,3906355,355.7031348346949,270.03556794806,441.37070172132974
tdmpc_glass_pi,3919732,355.8712584297385,270.4047341843776,441.33778267509933
tdmpc_glass_pi,3933110,356.039382024782,270.7718281243655,441.3069359251985
tdmpc_glass_pi,3946488,356.20750561982567,271.1368352274466,441.2781760122047
tdmpc_glass_pi,3959866,356.37562921486926,271.4997409713407,441.2515174583978
tdmpc_glass_pi,3973244,356.5437528099128,271.86053085586883,441.2269747639568
tdmpc_glass_pi,3986622,356.71187640495646,272.21919040682644,441.20456240308647
tdmpc_glass_pi,4000000,356.88,272.57570517992514,441.18429482007485
tdmpc_glass_mppi,0,75.06,-19.871956713171258,169.99195671317125
tdmpc_glass_mppi,13378,75.06,-19.871956713171258,169.99195671317125
tdmpc_glass_mppi,26756,75.06,-19.871956713171258,169.99195671317125
tdmpc_glass_mppi,40134,75.06,-19.871956713171258,169.99195671317125
tdmpc_glass_mppi,53512,75.06,-19.871956713171258,169.99195671317125
tdmpc_glass_mppi,66890,75.06,-19.871956713171258,169.99195671317125
tdmpc_glass_mppi,80268,75.06,-19.871956713171258,169.99195671317125
tdmpc_glass_mppi,93645,75.06,-19.871956713171258,169.99195671317125
tdmpc_glass_mppi,107023,75.06,-19.871956713171258,169.99195671317125
tdmpc_glass_mppi,120401,75.06,-19.871956713171258,169.99195671317125
tdmpc_glass_mppi,133779,75.06,-19.871956713171258,169.99195671317125
tdmpc_glass_mppi,147157,75.06,-19.871956713171258,169.99195671317125
tdmpc_glass_mppi,160535,75.06,-19.871956713171258,169.99195671317125
tdmpc_glass_mppi,173913,75.06,-19.871956713171258,169.99195671317125
tdmpc_glass_mppi,187291,75.06,-19.871956713171258,169.99195671317125
tdmpc_glass_mppi,200669,75.06,-19.871956713171258,169.99195671317125
tdmpc_glass_mppi,214047,75.06,-19.871956713171258,169.99195671317125
tdmpc_glass_mppi,227425,75.06,-19.871956713171258,169.99195671317125
tdmpc_glass_mppi,240803,75.06,-19.871956713171258,169.99195671317125
tdmpc_glass_mppi,254181,75.85806492470638,-20.39783828668081,172.11396813609358
tdmpc_glass_mppi,267559,78.48217360495408,-22.355817322281453,179.3201645321896
tdmpc_glass_mppi,280936,81.10628228520177,-24.62923144443846,186.841796014842
tdmpc_glass_mppi,294314,83.73039096544947,-27.176300678152657,194.63708260905162
tdmpc_glass_mppi,307692,86.35449964569719,-29.960531959059608,202.66953125045399
tdmpc_glass_mppi,321070,88.97860832594488,-32.95037035152333,210.90758700341308
tdmpc_glass_mppi,334448,91.60271700619259,-36.11870658309347,219.32414059547864
tdmpc_glass_mppi,347826,94.22682568644029,-39.44233748983456,227.89598886271514
tdmpc_glass_mppi,361204,96.85093436668801,-42.90143685843911,236.60330559181511
tdmpc_glass_mppi,374582,99.47504304693571,-46.47906713867813,245.42915323254954
tdmpc_glass_mppi,387960,102.09915172718341,-50.16074527570861,254.35904873007541
tdmpc_glass_mppi,401338,104.72326040743113,-53.934065703961096,263.38058651882335
tdmpc_glass_mppi,414716,107.34736908767881,-57.788377982816044,272.4831161581737
tdmpc_glass_mppi,428094,109.97147776792652,-61.714513886817016,281.65746942267003
tdmpc_glass_mppi,441472,112.59558644817423,-65.70455779922474,290.8957306955732
tdmpc_glass_mppi,454849,115.2196951284219,-69.75165423423559,300.1910444910794
tdmpc_glass_mppi,468227,117.84380380866965,-73.84984676345998,309.53745438079926
tdmpc_glass_mppi,481605,120.46791248891734,-77.99394327315491,318.9297682509896
tdmpc_glass_mppi,494983,123.09202116916504,-82.17940317823357,328.3634455165636
tdmpc_glass_mppi,508361,127.58779538351882,-78.75598909566884,333.9315798627065
tdmpc_glass_mppi,521739,133.289005702067,-70.66264036346024,337.2406517675942
tdmpc_glass_mppi,535117,138.99021602061515,-62.88660853298546,340.86704057421576
tdmpc_glass_mppi,548495,144.69142633916334,-55.437763111588566,344.8206157899152
tdmpc_glass_mppi,561873,150.39263665771145,-48.324736684296994,349.11000999971986
tdmpc_glass_mppi,575251,156.0938469762596,-41.55472571031939,353.74241966283864
tdmpc_glass_mppi,588629,161.7950572948078,-35.13331527120704,358.72342986082265
tdmpc_glass_mppi,602007,167.496267613356,-29.064337232373276,364.0568724590853
tdmpc_glass_mppi,615385,173.19747793190416,-23.349769956488416,369.7447258202967
tdmpc_glass_mppi,628763,178.89868825045235,-17.989685573514407,375.7870620744191
tdmpc_glass_mppi,642140,184.59989856900046,-12.98224804590356,382.1820451839045
tdmpc_glass_mppi,655518,190.30110888754862,-8.323762148843258,388.92597992394053
tdmpc_glass_mppi,668896,196.00231920609681,-4.008770353596617,396.01340876579025
