step,reward,eval_type,seed
250112,37.2,pi,5
250112,39.8,mppi,5
500224,176.8,pi,5
500224,235.8,mppi,5
750080,237.5,pi,5
750080,237.1,mppi,5
1000192,250.0,pi,5
1000192,248.4,mppi,5
1250048,238.9,pi,5
1250048,245.4,mppi,5
1500160,236.3,pi,5
1500160,157.5,mppi,5
1750016,232.7,pi,5
1750016,242.6,mppi,5
2000128,237.4,pi,5
2000128,252.8,mppi,5
2250240,235.4,pi,5
2250240,253.2,mppi,5
2500096,238.2,pi,5
2500096,249.9,mppi,5
2750208,237.7,pi,5
2750208,244.8,mppi,5
3000064,236.7,pi,5
3000064,242.3,mppi,5
3250176,238.5,pi,5
3250176,242.5,mppi,5
3500032,145.8,pi,5
3500032,263.7,mppi,5
3750144,239.2,pi,5
3750144,244.6,mppi,5
4000000,240.3,pi,5
4000000,251.2,mppi,5
