step,reward,eval_type,seed
250112,0.0,pi,3
250112,0.0,mppi,3
500224,0.8,pi,3
500224,0.0,mppi,3
750080,27.0,pi,3
750080,4.6,mppi,3
1000192,77.0,pi,3
1000192,62.1,mppi,3
1250048,0.0,pi,3
1250048,2.3,mppi,3
1500160,116.8,pi,3
1500160,69.8,mppi,3
1500160,-1.0,restart_1,3
1750016,0.0,pi,3
1750016,80.4,mppi,3
2000128,82.0,pi,3
2000128,0.0,mppi,3
2250240,195.8,pi,3
2250240,161.6,mppi,3
2500096,95.2,pi,3
2500096,0.0,mppi,3
2750208,112.0,pi,3
2750208,0.0,mppi,3
3000064,164.6,pi,3
3000064,101.7,mppi,3
3250176,272.2,pi,3
3250176,99.9,mppi,3
3250176,-1.0,restart_2,3
3500032,154.7,pi,3
3500032,104.6,mppi,3
3750144,106.9,pi,3
3750144,307.8,mppi,3
4000000,110.5,pi,3
4000000,299.1,mppi,3
4250112,161.2,pi,3
4250112,98.4,mppi,3
4500224,264.0,pi,3
4500224,203.5,mppi,3
4750080,231.8,pi,3
4750080,213.3,mppi,3
5000192,226.5,pi,3
5000192,204.4,mppi,3
5000192,-1.0,restart_3,3
5250048,101.4,pi,3
5250048,284.8,mppi,3
5500160,159.8,pi,3
5500160,92.8,mppi,3
5750016,157.1,pi,3
5750016,287.1,mppi,3
6000128,261.7,pi,3
6000128,206.3,mppi,3
6250240,272.7,pi,3
6250240,297.3,mppi,3
6500096,222.9,pi,3
6500096,200.2,mppi,3
6750208,278.0,pi,3
6750208,293.2,mppi,3
6750208,-1.0,restart_4,3
7000064,270.1,pi,3
7000064,308.2,mppi,3
7250176,266.7,pi,3
7250176,294.7,mppi,3
7500032,272.1,pi,3
7500032,295.4,mppi,3
7750144,293.4,pi,3
7750144,309.1,mppi,3
8000000,285.4,pi,3
8000000,298.0,mppi,3
8250112,294.9,pi,3
8250112,305.0,mppi,3
8500224,287.8,pi,3
8500224,305.3,mppi,3
8500224,-1.0,restart_5,3
8750080,210.8,pi,3
8750080,263.4,mppi,3
9000192,273.8,pi,3
9000192,308.7,mppi,3
9250048,265.5,pi,3
9250048,322.1,mppi,3
9500160,289.9,pi,3
9500160,312.1,mppi,3
9750016,293.1,pi,3
9750016,312.5,mppi,3
10000128,307.2,pi,3
10000128,324.9,mppi,3
