step,reward,eval_type,seed
50176,395.2,pi,3
50176,387.8,mppi,3
50176,1753.3,jumpy,3
100096,698.1,pi,3
100096,278.6,mppi,3
100096,2180.4,jumpy,3
150016,2083.6,pi,3
150016,1064.8,mppi,3
150016,1546.1,jumpy,3
200192,1659.5,pi,3
200192,1742.9,mppi,3
200192,1970.0,jumpy,3
250112,306.4,pi,3
250112,740.2,mppi,3
250112,1296.8,jumpy,3
300032,255.4,pi,3
300032,870.4,mppi,3
300032,381.6,jumpy,3
350208,817.4,pi,3
350208,831.6,mppi,3
350208,677.5,jumpy,3
400128,551.2,pi,3
400128,346.6,mppi,3
400128,895.8,jumpy,3
450048,1534.5,pi,3
450048,406.1,mppi,3
450048,1163.0,jumpy,3
500224,1099.3,pi,3
500224,419.1,mppi,3
500224,455.4,jumpy,3
