step,reward,eval_type,seed
250112,0.0,pi,2
250112,0.7,mppi,2
500224,0.0,pi,2
500224,2.8,mppi,2
750080,2.0,pi,2
750080,0.4,mppi,2
1000192,3.4,pi,2
1000192,1.0,mppi,2
1250048,1.9,pi,2
1250048,0.1,mppi,2
1500160,2.6,pi,2
1500160,0.7,mppi,2
1750016,0.0,pi,2
1750016,1.7,mppi,2
2000128,0.0,pi,2
2000128,2.6,mppi,2
2250240,68.9,pi,2
2250240,118.7,mppi,2
2500096,2.3,pi,2
2500096,3.3,mppi,2
2750208,126.5,pi,2
2750208,112.7,mppi,2
3000064,7.0,pi,2
3000064,0.9,mppi,2
3250176,2.2,pi,2
3250176,5.3,mppi,2
3500032,111.1,pi,2
3500032,78.4,mppi,2
3750144,4.0,pi,2
3750144,8.2,mppi,2
4000000,10.8,pi,2
4000000,8.9,mppi,2
4250112,2.6,pi,2
4250112,10.4,mppi,2
4500224,3.2,pi,2
4500224,1.4,mppi,2
4750080,150.6,pi,2
4750080,203.7,mppi,2
5000192,161.6,pi,2
5000192,147.3,mppi,2
5250048,8.4,pi,2
5250048,6.6,mppi,2
5500160,11.3,pi,2
5500160,140.5,mppi,2
5750016,5.9,pi,2
5750016,10.2,mppi,2
6000128,4.9,pi,2
6000128,7.0,mppi,2
6250240,177.7,pi,2
6250240,162.9,mppi,2
6500096,181.7,pi,2
6500096,212.8,mppi,2
6750208,179.2,pi,2
6750208,241.7,mppi,2
7000064,218.8,pi,2
7000064,195.6,mppi,2
7250176,199.4,pi,2
7250176,215.6,mppi,2
7500032,201.8,pi,2
7500032,254.2,mppi,2
