step,reward,eval_type,seed
50176,94.4,pi,5
50176,42.5,mppi,5
100096,158.8,pi,5
100096,136.8,mppi,5
150016,469.2,pi,5
150016,380.6,mppi,5
200192,221.1,pi,5
200192,251.5,mppi,5
250112,79.4,pi,5
250112,109.3,mppi,5
300032,614.4,pi,5
300032,591.4,mppi,5
350208,416.6,pi,5
350208,653.5,mppi,5
400128,660.7,pi,5
400128,656.0,mppi,5
450048,667.3,pi,5
450048,677.2,mppi,5
500224,94.1,pi,5
500224,74.8,mppi,5
550144,80.1,pi,5
550144,80.3,mppi,5
600064,677.5,pi,5
600064,682.3,mppi,5
650240,681.9,pi,5
650240,687.8,mppi,5
700160,104.0,pi,5
700160,235.5,mppi,5
750080,693.7,pi,5
750080,699.7,mppi,5
800000,200.9,pi,5
800000,85.5,mppi,5
850176,678.3,pi,5
850176,690.0,mppi,5
900096,687.0,pi,5
900096,697.3,mppi,5
950016,686.7,pi,5
950016,709.2,mppi,5
1000192,698.1,pi,5
1000192,698.0,mppi,5
