step,reward,eval_type,seed
250112,96.6,pi,1
250112,0.0,mppi,1
500224,13.6,pi,1
500224,196.7,mppi,1
750080,303.7,pi,1
750080,323.5,mppi,1
1000192,345.5,pi,1
1000192,352.3,mppi,1
1250048,344.6,pi,1
1250048,358.4,mppi,1
1500160,346.7,pi,1
1500160,371.3,mppi,1
1750016,342.9,pi,1
1750016,378.7,mppi,1
2000128,356.0,pi,1
2000128,385.2,mppi,1
2250240,360.2,pi,1
2250240,381.5,mppi,1
2500096,373.5,pi,1
2500096,371.0,mppi,1
2750208,351.7,pi,1
2750208,378.2,mppi,1
3000064,278.0,pi,1
3000064,383.2,mppi,1
3250176,356.4,pi,1
3250176,371.1,mppi,1
3500032,367.9,pi,1
3500032,337.2,mppi,1
3750144,361.6,pi,1
3750144,391.2,mppi,1
4000000,368.7,pi,1
4000000,330.7,mppi,1
4250112,369.4,pi,1
4250112,379.0,mppi,1
4500224,370.5,pi,1
4500224,384.1,mppi,1
4750080,366.1,pi,1
4750080,391.1,mppi,1
5000192,377.2,pi,1
5000192,389.6,mppi,1
5250048,363.7,pi,1
5250048,383.6,mppi,1
5500160,377.4,pi,1
5500160,391.8,mppi,1
5750016,368.2,pi,1
5750016,387.9,mppi,1
6000128,368.2,pi,1
6000128,387.7,mppi,1
6250240,367.8,pi,1
6250240,386.0,mppi,1
6500096,361.9,pi,1
6500096,387.2,mppi,1
6750208,367.1,pi,1
6750208,371.6,mppi,1
7000064,364.9,pi,1
7000064,385.4,mppi,1
7250176,372.1,pi,1
7250176,391.5,mppi,1
