step,reward,eval_type,seed
50176,0.0,pi,1
50176,0.0,mppi,1
100096,0.0,pi,1
100096,0.0,mppi,1
150016,0.0,pi,1
150016,0.0,mppi,1
200192,48.6,pi,1
200192,70.7,mppi,1
250112,836.2,pi,1
250112,657.3,mppi,1
300032,0.0,pi,1
300032,284.0,mppi,1
350208,539.6,pi,1
350208,733.3,mppi,1
400128,733.4,pi,1
400128,738.0,mppi,1
450048,687.6,pi,1
450048,683.3,mppi,1
500224,691.2,pi,1
500224,628.0,mppi,1
550144,700.0,pi,1
550144,682.3,mppi,1
600064,768.0,pi,1
600064,475.7,mppi,1
650240,689.0,pi,1
650240,792.7,mppi,1
700160,604.0,pi,1
700160,818.3,mppi,1
750080,695.0,pi,1
750080,659.0,mppi,1
800000,842.0,pi,1
800000,840.7,mppi,1
850176,658.4,pi,1
850176,761.0,mppi,1
900096,841.4,pi,1
900096,837.0,mppi,1
950016,842.0,pi,1
950016,783.3,mppi,1
1000192,402.2,pi,1
1000192,840.0,mppi,1
