step,reward,eval_type,seed
50176,59.5,pi,4
50176,111.0,mppi,4
100096,179.2,pi,4
100096,161.9,mppi,4
150016,178.8,pi,4
150016,165.3,mppi,4
200192,214.8,pi,4
200192,250.8,mppi,4
250112,345.3,pi,4
250112,375.7,mppi,4
300032,345.8,pi,4
300032,404.2,mppi,4
350208,85.2,pi,4
350208,149.9,mppi,4
400128,417.4,pi,4
400128,497.1,mppi,4
450048,417.8,pi,4
450048,423.1,mppi,4
500224,556.4,pi,4
500224,548.8,mppi,4
