step,reward,eval_type,seed
50176,677.5,pi,1
50176,798.5,mppi,1
50176,2279.3,jumpy,1
100096,1159.7,pi,1
100096,2091.8,mppi,1
100096,2636.3,jumpy,1
150016,2081.5,pi,1
150016,1160.5,mppi,1
150016,2561.6,jumpy,1
200192,1832.1,pi,1
200192,1426.9,mppi,1
200192,2534.8,jumpy,1
250112,2348.4,pi,1
250112,950.5,mppi,1
250112,3273.6,jumpy,1
300032,2345.6,pi,1
300032,2238.4,mppi,1
300032,2953.2,jumpy,1
350208,2184.6,pi,1
350208,1698.6,mppi,1
350208,3168.2,jumpy,1
400128,2414.8,pi,1
400128,1328.6,mppi,1
400128,2507.3,jumpy,1
450048,1134.1,pi,1
450048,1555.0,mppi,1
450048,2774.0,jumpy,1
500224,2628.3,pi,1
500224,1565.9,mppi,1
500224,2639.0,jumpy,1
