step,reward,eval_type,seed
50176,3.5,pi,1
50176,37.8,mppi,1
100096,1.1,pi,1
100096,0.5,mppi,1
150016,1.7,pi,1
150016,37.9,mppi,1
200192,0.7,pi,1
200192,32.0,mppi,1
250112,1.6,pi,1
250112,66.1,mppi,1
300032,0.9,pi,1
300032,91.1,mppi,1
350208,1.1,pi,1
350208,34.9,mppi,1
400128,6.0,pi,1
400128,21.8,mppi,1
450048,64.6,pi,1
450048,50.3,mppi,1
500224,38.9,pi,1
500224,27.2,mppi,1
550144,1.5,pi,1
550144,73.5,mppi,1
600064,70.1,pi,1
600064,80.1,mppi,1
650240,109.3,pi,1
650240,68.9,mppi,1
700160,32.4,pi,1
700160,68.4,mppi,1
750080,122.4,pi,1
750080,110.2,mppi,1
800000,198.9,pi,1
800000,47.5,mppi,1
850176,20.8,pi,1
850176,150.1,mppi,1
900096,201.2,pi,1
900096,58.0,mppi,1
