step,reward,eval_type,seed
50176,0.0,pi,2
50176,0.0,mppi,2
50176,7.0,jumpy,2
100096,1.2,pi,2
100096,0.0,mppi,2
100096,6.0,jumpy,2
150016,0.0,pi,2
150016,0.0,mppi,2
150016,6.0,jumpy,2
200192,0.0,pi,2
200192,0.0,mppi,2
200192,6.3,jumpy,2
250112,21.6,pi,2
250112,12.7,mppi,2
250112,3.0,jumpy,2
300032,19.0,pi,2
300032,0.0,mppi,2
300032,17.7,jumpy,2
350208,6.8,pi,2
350208,0.0,mppi,2
350208,20.0,jumpy,2
400128,9.4,pi,2
400128,0.0,mppi,2
400128,0.0,jumpy,2
450048,18.0,pi,2
450048,19.7,mppi,2
450048,0.0,jumpy,2
500224,54.8,pi,2
500224,0.0,mppi,2
500224,0.0,jumpy,2
