training/bc/bc_log_prob,training/bc/bc_loss,training/bc/mse,training/bc/std,training/flow_occupancy/current_flow_matching_loss,training/flow_occupancy/flow_future_obs_max,training/flow_occupancy/flow_future_obs_min,training/flow_occupancy/flow_matching_loss,training/flow_occupancy/future_flow_matching_loss,training/flow_occupancy/gamma_h_mean,training/flow_occupancy/kl_loss,training/flow_occupancy/neg_elbo_loss,training/grad/max,training/grad/min,training/grad/norm,validation/bc/bc_log_prob,validation/bc/bc_loss,validation/bc/mse,validation/bc/std,validation/flow_occupancy/current_flow_matching_loss,validation/flow_occupancy/flow_future_obs_max,validation/flow_occupancy/flow_future_obs_min,validation/flow_occupancy/flow_matching_loss,validation/flow_occupancy/future_flow_matching_loss,validation/flow_occupancy/gamma_h_mean,validation/flow_occupancy/kl_loss,validation/flow_occupancy/neg_elbo_loss,time/epoch_time,time/total_time,step
-4.648344,4.648344,0.021460608,1.0,1.0286654,6.7129645,-4.8991733,0.015181258,0.0065830555,0.98623884,0.7271198,0.022452457,0.0366497,-0.030600421,0.40629268,-4.640794,4.640794,0.018440507,1.0,1.1233737,3.2273588,-3.1908612,0.015975794,0.0060035978,0.98654443,0.74335283,0.023409322,0.006949635934829712,34.74819564819336,5000
-4.638336,4.638336,0.017457506,1.0,0.98961484,4.995465,-10.859533,0.014280383,0.036118448,0.9863697,1.0763619,0.025044002,0.028508594,-0.031367294,0.5569985,-4.626727,4.626727,0.012813824,1.0,1.3666058,4.522769,-19.842863,0.023120655,0.07450936,0.98699677,1.2091216,0.03521187,0.0025223947048187254,47.36017346382141,10000
-4.6402287,4.6402287,0.018214464,1.0,1.2684035,4.995465,-15.498283,0.02080361,0.034114257,0.98744524,1.2408504,0.033212114,0.034396276,-0.035543784,0.8956783,-4.6423483,4.6423483,0.01906216,1.0,1.6275642,4.522769,-19.842863,0.023526624,0.041653365,0.98818624,1.2596775,0.0361234,0.0024934171676635744,59.82726287841797,15000
-4.6448417,4.6448417,0.02005965,1.0,0.8964664,5.1031294,-15.929528,0.0197094,0.08439818,0.98798805,1.6676424,0.036385827,0.0338569,-0.032165255,0.8933584,-4.650593,4.650593,0.022360109,1.0,0.9790615,4.522769,-19.842863,0.01917743,0.07646234,0.9862826,1.6572056,0.035749488,0.0024864213943481444,72.25937366485596,20000
-4.6340322,4.6340322,0.015735773,1.0,0.8301121,8.655928,-15.929528,0.012561986,0.036351874,0.9851719,1.3170347,0.025732333,0.024142329,-0.034599308,0.47557747,-4.6399937,4.6399937,0.018120447,1.0,1.2144101,4.522769,-19.842863,0.020832656,0.04448254,0.9868675,1.3274578,0.034107234,0.0024545812129974365,84.5322835445404,25000
-4.6343274,4.6343274,0.01585402,1.0,1.1966615,12.277933,-15.929528,0.028796319,0.051692158,0.9892553,1.4247631,0.04304395,0.036901575,-0.03303,1.2349238,-4.6442695,4.6442695,0.019830823,1.0,1.4965165,7.9558344,-19.842863,0.023389988,0.03563495,0.9881569,1.4058862,0.03744885,0.002508126211166382,97.07292580604553,30000
-4.6501703,4.6501703,0.022191036,1.0,1.5935807,10.130285,-15.929528,0.032660138,0.13946755,0.9860664,1.5041549,0.047701687,0.07014344,-0.079998866,1.6360636,-4.6624413,4.6624413,0.027099434,1.0,1.9279629,4.522769,-19.842863,0.04082097,0.2005975,0.98785615,1.57019,0.05652287,0.002527762460708618,109.71174192428589,35000
-4.642768,4.642768,0.01923014,1.0,1.3878846,7.340068,-15.929528,0.03215071,0.14851116,0.9875466,1.6378446,0.048529156,0.12444468,-0.14258821,2.501337,-4.633758,4.633758,0.01562625,1.0,1.6509199,5.777039,-19.842863,0.044383787,0.1196892,0.98672223,1.6376758,0.060760543,0.002483137035369873,122.12743091583252,40000
-4.6347294,4.6347294,0.016014738,1.0,1.198866,10.443145,-15.929528,0.023941528,0.06168219,0.9884727,2.0953233,0.044894762,0.027101735,-0.039532326,1.3011036,-4.6423483,4.6423483,0.01906223,1.0,1.7111614,8.106808,-19.842863,0.023788905,0.060278,0.98675334,2.0798264,0.044587165,0.0024813580513000488,134.5342252254486,45000
-4.6292796,4.6292796,0.013834754,1.0,1.2163591,11.638163,-15.929528,0.02450908,0.050313022,0.9876596,2.0632944,0.045142025,0.056977972,-0.030185552,0.8333883,-4.6343307,4.6343307,0.01585518,1.0,0.8754525,4.683778,-19.842863,0.040904053,0.076322235,0.9870769,2.1047773,0.061951824,0.0024959124088287355,147.01379084587097,50000
