step,reward,eval_type,seed
250112,62.1,pi,1
250112,79.8,mppi,1
500224,0.0,pi,1
500224,10.8,mppi,1
750080,294.9,pi,1
750080,314.8,mppi,1
1000192,329.8,pi,1
1000192,330.7,mppi,1
1250048,322.8,pi,1
1250048,336.0,mppi,1
1500160,343.9,pi,1
1500160,356.4,mppi,1
1750016,340.0,pi,1
1750016,353.4,mppi,1
2000128,332.9,pi,1
2000128,344.9,mppi,1
2250240,333.3,pi,1
2250240,366.7,mppi,1
2500096,330.5,pi,1
2500096,357.0,mppi,1
2750208,343.7,pi,1
2750208,364.1,mppi,1
3000064,303.3,pi,1
3000064,368.7,mppi,1
3250176,369.5,pi,1
3250176,396.9,mppi,1
3500032,376.6,pi,1
3500032,427.5,mppi,1
3750144,395.3,pi,1
3750144,426.5,mppi,1
4000000,350.7,pi,1
4000000,372.9,mppi,1
