step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,9,0.0000,0.0164,0.8,1000.0
250112,mppi,9,0.0010,0.0036,0.125,880.625
500224,pi,9,0.1736,0.2082,8.2,449.8
500224,mppi,9,0.0456,0.0564,1.875,179.375
750080,pi,9,0.3274,0.4136,12.6,54.2
750080,mppi,9,0.4094,0.5028,11.75,58.75
1000192,pi,9,0.3988,0.4830,11.0,59.4
1000192,mppi,9,0.4204,0.4900,12.25,54.875
1250048,pi,9,0.4074,0.4830,11.8,48.2
1250048,mppi,9,0.4241,0.4860,11.875,55.0
1500160,pi,9,0.4266,0.4798,12.2,42.4
1500160,mppi,9,0.4394,0.4891,12.0,50.0
1750016,pi,9,0.4158,0.4846,12.0,50.4
1750016,mppi,9,0.4151,0.4729,12.0,52.75
