step,reward,eval_type,seed
250112,5.0,pi,9
250112,1.6,mppi,9
500224,134.2,pi,9
500224,34.9,mppi,9
750080,259.2,pi,9
750080,315.2,mppi,9
1000192,294.6,pi,9
1000192,315.0,mppi,9
1250048,306.2,pi,9
1250048,319.2,mppi,9
1500160,315.5,pi,9
1500160,321.8,mppi,9
1750016,314.8,pi,9
1750016,317.2,mppi,9
2000128,311.5,pi,9
2000128,324.2,mppi,9
250112,0.0,pi,9
250112,0.0,mppi,9
500224,0.0,pi,9
500224,1.7,mppi,9
750080,51.6,pi,9
750080,14.7,mppi,9
1000192,115.7,pi,9
1000192,60.2,mppi,9
1250048,150.3,pi,9
1250048,169.5,mppi,9
