step,reward,eval_type,seed
250112,0.1,pi,3
250112,0.0,mppi,3
500224,1.9,pi,3
500224,1.0,mppi,3
750080,2.8,pi,3
750080,0.0,mppi,3
1000192,46.0,pi,3
1000192,55.4,mppi,3
1250048,158.8,pi,3
1250048,180.6,mppi,3
1500160,0.6,pi,3
1500160,0.3,mppi,3
1750016,45.3,pi,3
1750016,140.7,mppi,3
2000128,133.0,pi,3
2000128,141.4,mppi,3
2250240,226.0,pi,3
2250240,232.6,mppi,3
2500096,225.4,pi,3
2500096,227.7,mppi,3
2750208,231.2,pi,3
2750208,233.5,mppi,3
3000064,230.2,pi,3
3000064,242.6,mppi,3
3250176,232.5,pi,3
3250176,250.0,mppi,3
3500032,220.8,pi,3
3500032,226.0,mppi,3
3750144,231.9,pi,3
3750144,239.3,mppi,3
4000000,231.0,pi,3
4000000,244.4,mppi,3
4250112,230.8,pi,3
4250112,242.9,mppi,3
4500224,226.0,pi,3
4500224,238.9,mppi,3
4750080,238.0,pi,3
4750080,242.2,mppi,3
5000192,219.8,pi,3
5000192,238.9,mppi,3
5250048,233.4,pi,3
5250048,244.2,mppi,3
5500160,230.0,pi,3
5500160,243.9,mppi,3
5750016,228.4,pi,3
5750016,243.9,mppi,3
6000128,238.3,pi,3
6000128,249.2,mppi,3
6250240,236.3,pi,3
6250240,244.8,mppi,3
