step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,1,0.0000,0.0002,0.2,1000.0
250112,mppi,1,0.0000,0.0000,0.0,1000.0
500224,pi,1,0.0000,0.0000,0.0,1000.0
500224,mppi,1,0.0005,0.0021,0.375,754.375
750080,pi,1,0.0000,0.0000,0.0,1000.0
750080,mppi,1,0.0009,0.0060,0.625,765.375
1000192,pi,1,0.0030,0.0120,0.6,613.2
1000192,mppi,1,0.0010,0.0043,0.125,879.0
1250048,pi,1,0.0034,0.0098,0.4,614.4
1250048,mppi,1,0.0011,0.0051,0.125,880.0
1500160,pi,1,0.0000,0.0024,0.2,1000.0
1500160,mppi,1,0.0000,0.0016,0.25,1000.0
1750016,pi,1,0.0040,0.0040,0.2,807.0
1750016,mppi,1,0.0045,0.0084,0.375,642.0
2000128,pi,1,0.0038,0.0048,0.6,604.8
2000128,mppi,1,0.0025,0.0064,0.25,755.875
2250240,pi,1,0.0090,0.0176,0.8,216.8
2250240,mppi,1,0.0047,0.0095,0.5,636.75
2500096,pi,1,0.0044,0.0130,0.4,611.8
2500096,mppi,1,0.0014,0.0045,0.125,879.25
2750208,pi,1,0.0000,0.0000,0.0,1000.0
2750208,mppi,1,0.0024,0.0031,0.125,876.75
3000064,pi,1,0.0000,0.0018,0.2,1000.0
3000064,mppi,1,0.0019,0.0029,0.5,876.625
3250176,pi,1,0.0034,0.0176,0.8,631.4
3250176,mppi,1,0.0000,0.0000,0.0,1000.0
3500032,pi,1,0.0004,0.0018,0.6,802.8
3500032,mppi,1,0.0049,0.0145,0.5,517.0
3750144,pi,1,0.0000,0.0000,0.0,1000.0
3750144,mppi,1,0.0016,0.0080,0.5,759.75
4000000,pi,1,0.0000,0.0000,0.0,1000.0
4000000,mppi,1,0.0034,0.0071,0.375,757.25
4250112,pi,1,0.0000,0.0000,0.0,1000.0
4250112,mppi,1,0.0025,0.0068,0.375,762.25
4500224,pi,1,0.0000,0.0000,0.0,1000.0
4500224,mppi,1,0.0056,0.0131,0.375,641.125
4750080,pi,1,0.0032,0.0104,0.6,623.4
4750080,mppi,1,0.0010,0.0031,0.125,878.375
5000192,pi,1,0.0042,0.0122,0.6,618.6
5000192,mppi,1,0.0029,0.0039,0.25,880.75
5250048,pi,1,0.0000,0.0000,0.0,1000.0
5250048,mppi,1,0.0043,0.0090,0.25,760.0
5500160,pi,1,0.0000,0.0000,0.0,1000.0
5500160,mppi,1,0.0020,0.0022,0.125,876.375
5750016,pi,1,0.0080,0.0178,0.6,429.4
5750016,mppi,1,0.0034,0.0147,0.375,648.875
6000128,pi,1,0.0000,0.0000,0.0,1000.0
6000128,mppi,1,0.0022,0.0024,0.125,876.5
6250240,pi,1,0.0020,0.0110,0.4,808.8
6250240,mppi,1,0.0054,0.0155,0.5,517.75
6500096,pi,1,0.0022,0.0022,0.2,802.0
6500096,mppi,1,0.0000,0.0000,0.0,1000.0
