step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
50176,pi,2,0.1722,1.0000,0.0,1.8
50176,mppi,2,0.1887,0.2413,8.333333333333334,4.0
100096,pi,2,0.9678,1.0000,0.0,3.4
100096,mppi,2,0.9930,1.0000,0.0,7.0
150016,pi,2,0.9860,1.0000,0.0,6.0
150016,mppi,2,0.9703,1.0000,0.0,29.666666666666668
200192,pi,2,0.9992,1.0000,0.0,0.8
200192,mppi,2,0.5703,1.0000,0.0,12.0
250112,pi,2,0.2384,1.0000,0.0,8.0
250112,mppi,2,0.4423,1.0000,0.0,11.666666666666666
300032,pi,2,0.4572,1.0000,0.0,6.0
300032,mppi,2,0.4457,0.9997,0.3333333333333333,0.0
350208,pi,2,0.6122,1.0000,0.0,16.2
350208,mppi,2,0.2530,0.9850,0.3333333333333333,5.0
400128,pi,2,0.0018,1.0000,0.0,819.4
400128,mppi,2,0.0217,0.9740,0.3333333333333333,433.6666666666667
450048,pi,2,0.5292,1.0000,0.0,401.2
450048,mppi,2,0.5910,1.0000,0.0,1.0
500224,pi,2,0.9800,1.0000,0.0,7.8
500224,mppi,2,0.4030,1.0000,0.0,338.6666666666667
