step,reward,eval_type,seed
250112,0.2,pi,1
250112,0.0,mppi,1
500224,0.0,pi,1
500224,0.4,mppi,1
750080,0.0,pi,1
750080,2.2,mppi,1
1000192,0.5,pi,1
1000192,7.3,mppi,1
1250048,201.3,pi,1
1250048,209.6,mppi,1
1500160,191.6,pi,1
1500160,109.1,mppi,1
1750016,136.8,pi,1
1750016,247.8,mppi,1
2000128,245.5,pi,1
2000128,278.0,mppi,1
2250240,250.9,pi,1
2250240,264.1,mppi,1
2500096,242.6,pi,1
2500096,266.2,mppi,1
2750208,239.0,pi,1
2750208,267.2,mppi,1
3000064,197.5,pi,1
3000064,293.8,mppi,1
3250176,258.0,pi,1
3250176,243.5,mppi,1
3500032,245.1,pi,1
3500032,285.1,mppi,1
3750144,281.3,pi,1
3750144,284.0,mppi,1
4000000,286.3,pi,1
4000000,238.9,mppi,1
4250112,306.6,pi,1
4250112,358.0,mppi,1
4500224,296.8,pi,1
4500224,323.1,mppi,1
4750080,293.4,pi,1
4750080,345.6,mppi,1
5000192,288.5,pi,1
5000192,354.7,mppi,1
5250048,306.2,pi,1
5250048,380.9,mppi,1
