step,reward,eval_type,seed
50176,1.1,pi,1
50176,71.3,mppi,1
100096,8.0,pi,1
100096,93.7,mppi,1
150016,96.1,pi,1
150016,152.6,mppi,1
200192,158.7,pi,1
200192,9.1,mppi,1
250112,117.0,pi,1
250112,129.5,mppi,1
300032,125.7,pi,1
300032,141.9,mppi,1
350208,207.9,pi,1
350208,218.5,mppi,1
400128,242.0,pi,1
400128,204.6,mppi,1
450048,229.0,pi,1
450048,199.9,mppi,1
500224,230.3,pi,1
500224,109.5,mppi,1
550144,305.6,pi,1
550144,139.8,mppi,1
600064,280.5,pi,1
600064,297.3,mppi,1
650240,217.6,pi,1
650240,316.7,mppi,1
700160,326.9,pi,1
700160,201.6,mppi,1
750080,305.4,pi,1
750080,312.7,mppi,1
800000,253.5,pi,1
800000,261.3,mppi,1
850176,358.9,pi,1
850176,325.6,mppi,1
900096,278.9,pi,1
900096,323.1,mppi,1
950016,347.9,pi,1
950016,289.7,mppi,1
1000192,331.2,pi,1
1000192,123.4,mppi,1
