step,reward,eval_type,seed
50176,102.8,pi,1
50176,63.8,mppi,1
100096,150.7,pi,1
100096,203.7,mppi,1
150016,142.7,pi,1
150016,351.6,mppi,1
200192,0.1,pi,1
200192,1.1,mppi,1
250112,0.9,pi,1
250112,7.9,mppi,1
300032,31.1,pi,1
300032,97.7,mppi,1
350208,522.5,pi,1
350208,511.0,mppi,1
400128,0.9,pi,1
400128,13.4,mppi,1
450048,567.1,pi,1
450048,615.1,mppi,1
500224,555.2,pi,1
500224,632.1,mppi,1
550144,617.5,pi,1
550144,607.6,mppi,1
600064,676.4,pi,1
600064,674.1,mppi,1
650240,738.1,pi,1
650240,660.8,mppi,1
700160,767.9,pi,1
700160,762.1,mppi,1
750080,793.8,pi,1
750080,789.0,mppi,1
800000,733.1,pi,1
800000,704.1,mppi,1
850176,757.6,pi,1
850176,746.6,mppi,1
900096,766.4,pi,1
900096,676.9,mppi,1
950016,735.6,pi,1
950016,679.6,mppi,1
1000192,764.0,pi,1
1000192,767.4,mppi,1
