step,reward,eval_type,seed
50176,42.8,pi,1
50176,32.9,mppi,1
50176,49.3,jumpy,1
100096,116.8,pi,1
100096,99.8,mppi,1
100096,76.3,jumpy,1
150016,225.5,pi,1
150016,166.1,mppi,1
150016,199.7,jumpy,1
200192,313.6,pi,1
200192,254.9,mppi,1
200192,278.9,jumpy,1
250112,113.4,pi,1
250112,180.6,mppi,1
250112,246.9,jumpy,1
300032,458.7,pi,1
300032,230.7,mppi,1
300032,347.0,jumpy,1
350208,466.9,pi,1
350208,2.0,mppi,1
350208,16.7,jumpy,1
400128,556.9,pi,1
400128,295.7,mppi,1
400128,373.7,jumpy,1
450048,523.5,pi,1
450048,423.7,mppi,1
450048,0.0,jumpy,1
500224,448.0,pi,1
500224,266.8,mppi,1
500224,348.1,jumpy,1
