step,reward,eval_type,seed
50176,6.5,pi,2
50176,5.9,mppi,2
50176,3.9,jumpy,2
100096,2.9,pi,2
100096,4.0,mppi,2
100096,3.5,jumpy,2
150016,5.1,pi,2
150016,3.3,mppi,2
150016,4.1,jumpy,2
200192,5.9,pi,2
200192,8.1,mppi,2
200192,6.1,jumpy,2
250112,3.7,pi,2
250112,5.5,mppi,2
250112,3.2,jumpy,2
300032,6.4,pi,2
300032,8.7,mppi,2
300032,4.8,jumpy,2
350208,10.3,pi,2
350208,14.3,mppi,2
350208,4.3,jumpy,2
400128,12.3,pi,2
400128,8.4,mppi,2
400128,5.0,jumpy,2
450048,14.2,pi,2
450048,8.1,mppi,2
450048,4.7,jumpy,2
500224,12.0,pi,2
500224,14.1,mppi,2
500224,3.6,jumpy,2
