step,reward,eval_type,seed
250112,0.0,pi,4
250112,1.3,mppi,4
500224,7.4,pi,4
500224,2.2,mppi,4
750080,256.0,pi,4
750080,195.3,mppi,4
1000192,315.4,pi,4
1000192,311.7,mppi,4
1250048,320.6,pi,4
1250048,323.3,mppi,4
1500160,334.8,pi,4
1500160,341.7,mppi,4
1750016,321.5,pi,4
1750016,342.6,mppi,4
2000128,321.5,pi,4
2000128,351.5,mppi,4
2250240,336.9,pi,4
2250240,351.1,mppi,4
2500096,342.3,pi,4
2500096,357.4,mppi,4
2750208,343.8,pi,4
2750208,357.4,mppi,4
3000064,345.4,pi,4
3000064,356.3,mppi,4
3250176,344.4,pi,4
3250176,364.0,mppi,4
3500032,340.2,pi,4
3500032,350.5,mppi,4
3750144,344.3,pi,4
3750144,345.4,mppi,4
4000000,344.7,pi,4
4000000,342.3,mppi,4
4250112,346.3,pi,4
4250112,363.9,mppi,4
4500224,343.3,pi,4
4500224,361.8,mppi,4
4750080,347.6,pi,4
4750080,361.3,mppi,4
5000192,343.9,pi,4
5000192,358.7,mppi,4
5250048,350.6,pi,4
5250048,361.7,mppi,4
5500160,345.1,pi,4
5500160,317.2,mppi,4
5750016,345.8,pi,4
5750016,359.7,mppi,4
6000128,342.6,pi,4
6000128,323.4,mppi,4
6250240,337.1,pi,4
6250240,324.2,mppi,4
