step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
50176,pi,1,0.2740,1.0000,0.0,3.0
50176,mppi,1,0.9956,1.0000,0.0,4.4
100096,pi,1,0.9972,1.0000,0.0,2.8
100096,mppi,1,0.9688,1.0000,0.0,2.5
150016,pi,1,0.9955,1.0000,0.0,4.4
150016,mppi,1,0.9442,1.0000,0.0,4.8
200192,pi,1,0.9927,1.0000,0.0,7.3
200192,mppi,1,0.9897,1.0000,0.0,6.3
250112,pi,1,0.9981,1.0000,0.0,1.9
250112,mppi,1,0.9937,1.0000,0.0,6.0
300032,pi,1,0.3996,1.0000,0.0,600.4
300032,mppi,1,0.3169,1.0000,0.0,600.0
350208,pi,1,0.9404,1.0000,0.0,4.8
350208,mppi,1,0.8160,1.0000,0.0,103.0
400128,pi,1,0.9403,1.0000,0.0,4.4
400128,mppi,1,0.9739,1.0000,0.0,7.7
450048,pi,1,0.9712,1.0000,0.0,10.3
450048,mppi,1,0.9956,1.0000,0.0,4.4
500224,pi,1,0.9409,1.0000,0.0,1.9
500224,mppi,1,0.9798,1.0000,0.0,2.4
