step,reward,eval_type,seed
50176,1.7,pi,1
50176,2.7,mppi,1
100096,12.6,pi,1
100096,4.3,mppi,1
150016,3.8,pi,1
150016,4.5,mppi,1
200192,2.2,pi,1
200192,3.5,mppi,1
250112,nan,pi,1
250112,nan,mppi,1
300032,nan,pi,1
300032,nan,mppi,1
350208,nan,pi,1
350208,nan,mppi,1
400128,nan,pi,1
400128,nan,mppi,1
450048,nan,pi,1
450048,nan,mppi,1
500224,nan,pi,1
500224,nan,mppi,1
550144,nan,pi,1
550144,nan,mppi,1
600064,nan,pi,1
600064,nan,mppi,1
650240,nan,pi,1
650240,nan,mppi,1
700160,nan,pi,1
700160,nan,mppi,1
750080,nan,pi,1
750080,nan,mppi,1
800000,nan,pi,1
800000,nan,mppi,1
850176,nan,pi,1
850176,nan,mppi,1
900096,nan,pi,1
900096,nan,mppi,1
950016,nan,pi,1
950016,nan,mppi,1
1000192,nan,pi,1
1000192,nan,mppi,1
