step,reward,eval_type,seed
50176,24.4,pi,1
50176,11.4,mppi,1
100096,17.3,pi,1
100096,81.8,mppi,1
150016,134.2,pi,1
150016,123.8,mppi,1
200192,235.1,pi,1
200192,194.5,mppi,1
250112,183.6,pi,1
250112,190.2,mppi,1
300032,173.3,pi,1
300032,205.7,mppi,1
350208,197.3,pi,1
350208,86.6,mppi,1
400128,338.1,pi,1
400128,307.6,mppi,1
450048,389.3,pi,1
450048,363.0,mppi,1
500224,320.1,pi,1
500224,378.8,mppi,1
550144,388.4,pi,1
550144,382.3,mppi,1
600064,414.6,pi,1
600064,315.3,mppi,1
650240,286.4,pi,1
650240,234.7,mppi,1
700160,310.3,pi,1
700160,286.0,mppi,1
750080,310.6,pi,1
750080,368.8,mppi,1
800000,388.4,pi,1
800000,303.8,mppi,1
850176,171.5,pi,1
850176,191.0,mppi,1
900096,320.2,pi,1
900096,365.7,mppi,1
950016,402.9,pi,1
950016,473.1,mppi,1
1000192,340.8,pi,1
1000192,396.2,mppi,1
