step,reward,eval_type,seed
50176,0.0,pi,1
50176,0.0,mppi,1
100096,0.0,pi,1
100096,0.7,mppi,1
150016,0.0,pi,1
150016,0.0,mppi,1
200192,7.6,pi,1
200192,6.7,mppi,1
250112,42.6,pi,1
250112,66.7,mppi,1
300032,27.8,pi,1
300032,55.7,mppi,1
350208,57.0,pi,1
350208,86.7,mppi,1
400128,42.4,pi,1
400128,35.3,mppi,1
450048,71.6,pi,1
450048,112.3,mppi,1
500224,91.2,pi,1
500224,62.0,mppi,1
550144,60.2,pi,1
550144,58.3,mppi,1
600064,60.4,pi,1
600064,61.0,mppi,1
650240,52.0,pi,1
650240,57.3,mppi,1
700160,56.8,pi,1
700160,57.7,mppi,1
750080,61.2,pi,1
750080,64.3,mppi,1
800000,71.6,pi,1
800000,67.3,mppi,1
850176,74.6,pi,1
850176,45.0,mppi,1
900096,87.6,pi,1
900096,113.7,mppi,1
950016,109.4,pi,1
950016,66.3,mppi,1
1000192,68.6,pi,1
1000192,72.0,mppi,1
