step,reward,eval_type,seed
50176,66.3,pi,1
50176,109.5,mppi,1
100096,239.1,pi,1
100096,183.2,mppi,1
150016,272.6,pi,1
150016,277.2,mppi,1
200192,1.7,pi,1
200192,47.1,mppi,1
250112,293.7,pi,1
250112,436.4,mppi,1
300032,437.9,pi,1
300032,377.7,mppi,1
350208,148.0,pi,1
350208,132.7,mppi,1
400128,514.6,pi,1
400128,533.9,mppi,1
450048,541.5,pi,1
450048,504.0,mppi,1
500224,215.3,pi,1
500224,167.3,mppi,1
550144,0.3,pi,1
550144,0.4,mppi,1
600064,0.4,pi,1
600064,3.9,mppi,1
650240,227.4,pi,1
650240,581.9,mppi,1
700160,547.9,pi,1
700160,507.5,mppi,1
750080,575.3,pi,1
750080,603.2,mppi,1
800000,555.0,pi,1
800000,564.7,mppi,1
850176,0.8,pi,1
850176,3.1,mppi,1
900096,570.0,pi,1
900096,602.1,mppi,1
950016,576.5,pi,1
950016,624.6,mppi,1
1000192,601.5,pi,1
1000192,639.1,mppi,1
