step,reward,eval_type,seed
50176,28.1,pi,0
50176,31.8,mppi,0
50176,23.4,jumpy,0
100096,65.4,pi,0
100096,76.4,mppi,0
100096,24.4,jumpy,0
150016,115.1,pi,0
150016,101.2,mppi,0
150016,40.8,jumpy,0
200192,81.7,pi,0
200192,230.9,mppi,0
200192,46.4,jumpy,0
250112,219.1,pi,0
250112,189.4,mppi,0
250112,83.1,jumpy,0
300032,216.5,pi,0
300032,233.6,mppi,0
300032,107.6,jumpy,0
350208,219.8,pi,0
350208,180.8,mppi,0
350208,66.6,jumpy,0
400128,343.6,pi,0
400128,175.3,mppi,0
400128,112.3,jumpy,0
450048,196.7,pi,0
450048,216.5,mppi,0
450048,89.4,jumpy,0
500224,125.7,pi,0
500224,108.4,mppi,0
500224,114.7,jumpy,0
