step,reward,eval_type,seed
50176,0.2,pi,2
50176,0.0,mppi,2
100096,246.0,pi,2
100096,329.0,mppi,2
150016,165.6,pi,2
150016,354.3,mppi,2
200192,388.4,pi,2
200192,155.3,mppi,2
250112,385.0,pi,2
250112,309.7,mppi,2
300032,467.0,pi,2
300032,325.0,mppi,2
350208,359.8,pi,2
350208,370.7,mppi,2
400128,231.6,pi,2
400128,50.7,mppi,2
450048,540.4,pi,2
450048,486.0,mppi,2
500224,449.6,pi,2
500224,616.3,mppi,2
550144,498.2,pi,2
550144,534.0,mppi,2
600064,526.8,pi,2
600064,581.0,mppi,2
650240,545.0,pi,2
650240,641.7,mppi,2
700160,708.8,pi,2
700160,883.7,mppi,2
750080,693.8,pi,2
750080,884.7,mppi,2
800000,698.8,pi,2
800000,792.0,mppi,2
850176,815.4,pi,2
850176,227.3,mppi,2
900096,724.2,pi,2
900096,823.0,mppi,2
950016,690.8,pi,2
950016,638.7,mppi,2
1000192,767.6,pi,2
1000192,879.3,mppi,2
