step,reward,eval_type,seed
250112,36.6,pi,2
250112,101.1,mppi,2
500224,61.9,pi,2
500224,1.7,mppi,2
750080,239.7,pi,2
750080,247.6,mppi,2
1000192,262.5,pi,2
1000192,269.2,mppi,2
1250048,264.8,pi,2
1250048,276.1,mppi,2
1500160,274.8,pi,2
1500160,249.1,mppi,2
1750016,267.1,pi,2
1750016,279.9,mppi,2
2000128,266.1,pi,2
2000128,282.4,mppi,2
2250240,273.2,pi,2
2250240,280.9,mppi,2
2500096,278.8,pi,2
2500096,290.4,mppi,2
2750208,219.7,pi,2
2750208,287.0,mppi,2
3000064,276.2,pi,2
3000064,285.5,mppi,2
3250176,270.4,pi,2
3250176,283.6,mppi,2
3500032,276.4,pi,2
3500032,280.4,mppi,2
3750144,273.9,pi,2
3750144,288.1,mppi,2
4000000,273.4,pi,2
4000000,277.1,mppi,2
4250112,281.7,pi,2
4250112,265.7,mppi,2
4500224,277.2,pi,2
4500224,273.1,mppi,2
4750080,271.3,pi,2
4750080,265.4,mppi,2
5000192,214.5,pi,2
5000192,264.6,mppi,2
5250048,272.8,pi,2
5250048,264.5,mppi,2
5500160,271.9,pi,2
5500160,246.7,mppi,2
