step,reward,eval_type,seed
50176,4.2,pi,2
50176,13.7,mppi,2
100096,52.9,pi,2
100096,72.1,mppi,2
150016,153.8,pi,2
150016,199.3,mppi,2
200192,146.2,pi,2
200192,212.0,mppi,2
250112,216.1,pi,2
250112,272.0,mppi,2
300032,171.1,pi,2
300032,181.3,mppi,2
350208,220.7,pi,2
350208,248.1,mppi,2
400128,245.2,pi,2
400128,269.8,mppi,2
450048,256.1,pi,2
450048,296.0,mppi,2
500224,372.0,pi,2
500224,269.4,mppi,2
550144,242.2,pi,2
550144,275.3,mppi,2
600064,263.2,pi,2
600064,290.7,mppi,2
650240,293.0,pi,2
650240,335.3,mppi,2
700160,300.6,pi,2
700160,301.9,mppi,2
750080,440.3,pi,2
750080,413.9,mppi,2
800000,282.0,pi,2
800000,327.7,mppi,2
850176,389.5,pi,2
850176,380.9,mppi,2
900096,312.6,pi,2
900096,292.9,mppi,2
950016,467.4,pi,2
950016,336.9,mppi,2
1000192,334.5,pi,2
1000192,343.1,mppi,2
