step,reward,eval_type,seed
50176,868.3,pi,6
50176,1069.8,mppi,6
50176,1830.8,jumpy,6
100096,2684.0,pi,6
100096,1965.6,mppi,6
100096,2589.2,jumpy,6
150016,2969.3,pi,6
150016,2157.5,mppi,6
150016,2662.1,jumpy,6
200192,2230.1,pi,6
200192,1309.0,mppi,6
200192,2996.4,jumpy,6
250112,2244.8,pi,6
250112,1789.0,mppi,6
250112,2897.5,jumpy,6
300032,2517.5,pi,6
300032,2037.9,mppi,6
300032,2826.7,jumpy,6
350208,2586.6,pi,6
350208,1241.2,mppi,6
350208,3387.1,jumpy,6
400128,2758.4,pi,6
400128,2118.3,mppi,6
400128,3634.4,jumpy,6
450048,2256.8,pi,6
450048,2953.0,mppi,6
450048,3137.1,jumpy,6
500224,2022.8,pi,6
500224,2654.9,mppi,6
500224,2151.7,jumpy,6
