step,reward,eval_type,seed
250112,39.4,pi,1
250112,0.0,mppi,1
500224,247.9,pi,1
500224,245.4,mppi,1
750080,259.7,pi,1
750080,262.2,mppi,1
1000192,273.2,pi,1
1000192,274.4,mppi,1
1250048,269.9,pi,1
1250048,273.5,mppi,1
1500160,270.9,pi,1
1500160,284.2,mppi,1
1750016,268.5,pi,1
1750016,278.4,mppi,1
2000128,277.3,pi,1
2000128,262.4,mppi,1
2250240,276.1,pi,1
2250240,274.7,mppi,1
2500096,276.9,pi,1
2500096,277.2,mppi,1
2750208,275.4,pi,1
2750208,279.8,mppi,1
3000064,278.3,pi,1
3000064,276.8,mppi,1
3250176,282.7,pi,1
3250176,280.2,mppi,1
3500032,274.5,pi,1
3500032,283.3,mppi,1
3750144,274.5,pi,1
3750144,285.4,mppi,1
4000000,279.3,pi,1
4000000,285.5,mppi,1
4250112,278.5,pi,1
4250112,275.8,mppi,1
4500224,275.8,pi,1
4500224,253.2,mppi,1
4750080,271.3,pi,1
4750080,247.8,mppi,1
5000192,227.0,pi,1
5000192,257.4,mppi,1
