step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,1,0.0366,0.0922,3.4,810.4
250112,mppi,1,0.0000,0.0000,0.0,1000.0
500224,pi,1,0.2600,0.4338,17.2,72.4
500224,mppi,1,0.2533,0.4123,17.0,87.33333333333333
750080,pi,1,0.2674,0.4512,16.8,58.4
750080,mppi,1,0.2570,0.4450,17.333333333333332,79.33333333333333
1000192,pi,1,0.2896,0.4552,17.2,47.6
1000192,mppi,1,0.2833,0.4587,16.666666666666668,54.333333333333336
1250048,pi,1,0.2728,0.4692,16.8,60.6
1250048,mppi,1,0.2800,0.4633,17.333333333333332,58.333333333333336
1500160,pi,1,0.2794,0.4624,17.0,48.4
1500160,mppi,1,0.2860,0.4790,17.0,53.666666666666664
1750016,pi,1,0.2762,0.4842,16.4,67.6
1750016,mppi,1,0.2787,0.4680,17.0,47.0
2000128,pi,1,0.2812,0.4912,16.2,55.2
2000128,mppi,1,0.2883,0.4027,17.0,38.666666666666664
2250240,pi,1,0.2978,0.4700,17.2,52.6
2250240,mppi,1,0.2907,0.4610,17.333333333333332,50.666666666666664
2500096,pi,1,0.2856,0.4644,17.4,48.6
2500096,mppi,1,0.2877,0.4583,18.0,32.666666666666664
2750208,pi,1,0.2822,0.4620,17.4,61.2
2750208,mppi,1,0.2833,0.4643,16.666666666666668,41.0
3000064,pi,1,0.2884,0.4632,17.0,52.0
3000064,mppi,1,0.2853,0.4580,17.333333333333332,37.0
3250176,pi,1,0.2958,0.4630,17.6,51.0
3250176,mppi,1,0.2927,0.4770,17.666666666666668,45.333333333333336
3500032,pi,1,0.2838,0.4818,16.8,52.6
3500032,mppi,1,0.2970,0.4617,17.666666666666668,42.666666666666664
3750144,pi,1,0.2854,0.4638,17.2,41.6
3750144,mppi,1,0.2913,0.4783,16.666666666666668,40.0
4000000,pi,1,0.2896,0.4758,17.4,36.4
4000000,mppi,1,0.2967,0.4710,17.666666666666668,41.0
4250112,pi,1,0.2842,0.4696,17.0,59.6
4250112,mppi,1,0.2883,0.4553,17.0,42.333333333333336
4500224,pi,1,0.2848,0.4594,18.2,50.0
4500224,mppi,1,0.2670,0.4247,17.0,44.666666666666664
4750080,pi,1,0.2836,0.4624,17.0,55.0
4750080,mppi,1,0.2677,0.3993,15.333333333333334,44.666666666666664
5000192,pi,1,0.2396,0.3734,14.2,230.6
5000192,mppi,1,0.2727,0.4240,16.333333333333332,58.333333333333336
