step,reward,eval_type,seed
250112,0.0,pi,1
250112,0.0,mppi,1
500224,0.0,pi,1
500224,0.0,mppi,1
750080,16.1,pi,1
750080,42.1,mppi,1
1000192,172.9,pi,1
1000192,121.1,mppi,1
1250048,255.4,pi,1
1250048,266.0,mppi,1
1500160,269.8,pi,1
1500160,276.4,mppi,1
1750016,263.7,pi,1
1750016,242.5,mppi,1
2000128,277.4,pi,1
2000128,290.3,mppi,1
2250240,282.6,pi,1
2250240,237.1,mppi,1
2500096,279.6,pi,1
2500096,289.2,mppi,1
2750208,95.7,pi,1
2750208,4.4,mppi,1
3000064,276.6,pi,1
3000064,306.2,mppi,1
3250176,270.6,pi,1
3250176,290.2,mppi,1
3500032,290.1,pi,1
3500032,301.7,mppi,1
3750144,284.9,pi,1
3750144,285.0,mppi,1
4000000,285.0,pi,1
4000000,293.7,mppi,1
4250112,279.9,pi,1
4250112,282.6,mppi,1
4500224,286.4,pi,1
4500224,293.6,mppi,1
4750080,286.7,pi,1
4750080,288.7,mppi,1
5000192,284.2,pi,1
5000192,195.0,mppi,1
5250048,289.7,pi,1
5250048,214.5,mppi,1
5500160,231.3,pi,1
5500160,213.6,mppi,1
5750016,294.2,pi,1
5750016,199.9,mppi,1
6000128,290.3,pi,1
6000128,114.1,mppi,1
