step,reward,eval_type,seed
250112,2.1,pi,3
250112,0.0,mppi,3
500224,2.4,pi,3
500224,2.1,mppi,3
750080,0.4,pi,3
750080,0.8,mppi,3
1000192,70.2,pi,3
1000192,90.7,mppi,3
1250048,120.5,pi,3
1250048,110.7,mppi,3
1500160,168.7,pi,3
1500160,154.8,mppi,3
1750016,227.1,pi,3
1750016,249.6,mppi,3
2000128,188.7,pi,3
2000128,250.2,mppi,3
2250240,242.4,pi,3
2250240,239.2,mppi,3
2500096,240.4,pi,3
2500096,249.5,mppi,3
2750208,227.6,pi,3
2750208,242.8,mppi,3
3000064,246.5,pi,3
3000064,254.7,mppi,3
3250176,247.5,pi,3
3250176,260.7,mppi,3
3500032,234.6,pi,3
3500032,247.2,mppi,3
3750144,253.2,pi,3
3750144,262.9,mppi,3
4000000,250.6,pi,3
4000000,256.6,mppi,3
4250112,256.5,pi,3
4250112,261.2,mppi,3
4500224,253.1,pi,3
4500224,261.1,mppi,3
4750080,251.3,pi,3
4750080,270.6,mppi,3
5000192,247.2,pi,3
5000192,264.3,mppi,3
5250048,252.2,pi,3
5250048,271.5,mppi,3
5500160,252.6,pi,3
5500160,269.7,mppi,3
5750016,251.6,pi,3
5750016,268.2,mppi,3
6000128,252.1,pi,3
6000128,267.9,mppi,3
6250240,252.1,pi,3
6250240,266.2,mppi,3
6500096,244.2,pi,3
6500096,268.5,mppi,3
6750208,253.1,pi,3
6750208,278.3,mppi,3
7000064,255.1,pi,3
7000064,240.5,mppi,3
7250176,246.4,pi,3
7250176,268.8,mppi,3
7500032,248.2,pi,3
7500032,271.4,mppi,3
7750144,253.9,pi,3
7750144,268.1,mppi,3
8000000,250.7,pi,3
8000000,269.1,mppi,3
8250112,259.1,pi,3
8250112,284.5,mppi,3
8500224,251.6,pi,3
8500224,279.3,mppi,3
8750080,255.6,pi,3
8750080,275.8,mppi,3
9000192,250.2,pi,3
9000192,244.5,mppi,3
9250048,255.9,pi,3
9250048,278.3,mppi,3
9500160,253.1,pi,3
9500160,273.1,mppi,3
9750016,258.0,pi,3
9750016,263.8,mppi,3
10000128,261.8,pi,3
10000128,229.2,mppi,3
