step,reward,eval_type,seed
50176,135.4,pi,5
50176,99.1,mppi,5
100096,215.3,pi,5
100096,154.7,mppi,5
150016,0.5,pi,5
150016,7.4,mppi,5
200192,164.3,pi,5
200192,185.9,mppi,5
250112,188.1,pi,5
250112,206.2,mppi,5
300032,285.1,pi,5
300032,467.9,mppi,5
350208,525.8,pi,5
350208,553.9,mppi,5
400128,426.2,pi,5
400128,268.9,mppi,5
450048,488.4,pi,5
450048,532.3,mppi,5
500224,353.1,pi,5
500224,262.1,mppi,5
550144,573.9,pi,5
550144,596.6,mppi,5
600064,649.9,pi,5
600064,658.8,mppi,5
650240,640.0,pi,5
650240,696.0,mppi,5
700160,680.3,pi,5
700160,685.6,mppi,5
750080,699.2,pi,5
750080,700.6,mppi,5
800000,632.6,pi,5
800000,713.4,mppi,5
850176,696.7,pi,5
850176,752.4,mppi,5
900096,719.8,pi,5
900096,750.3,mppi,5
950016,743.7,pi,5
950016,748.1,mppi,5
1000192,769.5,pi,5
1000192,769.5,mppi,5
