step,reward,eval_type,seed
250112,0.0,pi,5
250112,3.3,mppi,5
500224,0.0,pi,5
500224,6.7,mppi,5
750080,275.6,pi,5
750080,329.3,mppi,5
1000192,302.6,pi,5
1000192,331.2,mppi,5
1250048,331.1,pi,5
1250048,348.3,mppi,5
1500160,344.9,pi,5
1500160,350.5,mppi,5
1750016,318.7,pi,5
1750016,312.7,mppi,5
2000128,336.6,pi,5
2000128,358.8,mppi,5
2250240,345.7,pi,5
2250240,300.3,mppi,5
2500096,342.4,pi,5
2500096,361.9,mppi,5
2750208,330.4,pi,5
2750208,355.2,mppi,5
3000064,325.3,pi,5
3000064,348.3,mppi,5
3250176,336.2,pi,5
3250176,347.1,mppi,5
3500032,339.5,pi,5
3500032,341.8,mppi,5
3750144,335.6,pi,5
3750144,343.1,mppi,5
4000000,337.7,pi,5
4000000,352.5,mppi,5
