step,reward,eval_type,seed
50176,21.0,pi,2
50176,27.8,mppi,2
100096,28.6,pi,2
100096,56.3,mppi,2
150016,143.1,pi,2
150016,94.1,mppi,2
200192,240.7,pi,2
200192,208.3,mppi,2
250112,267.7,pi,2
250112,248.5,mppi,2
300032,281.7,pi,2
300032,153.9,mppi,2
350208,314.4,pi,2
350208,197.5,mppi,2
400128,358.6,pi,2
400128,315.3,mppi,2
450048,360.4,pi,2
450048,336.4,mppi,2
500224,380.4,pi,2
500224,364.6,mppi,2
550144,412.9,pi,2
550144,321.8,mppi,2
600064,439.2,pi,2
600064,338.3,mppi,2
650240,401.1,pi,2
650240,192.1,mppi,2
700160,480.9,pi,2
700160,390.7,mppi,2
750080,506.4,pi,2
750080,428.0,mppi,2
800000,495.1,pi,2
800000,445.8,mppi,2
850176,500.8,pi,2
850176,437.4,mppi,2
900096,465.1,pi,2
900096,497.8,mppi,2
950016,505.1,pi,2
950016,418.9,mppi,2
1000192,463.2,pi,2
1000192,453.4,mppi,2
