step,reward,eval_type,seed
250112,3.3,pi,3
250112,0.0,mppi,3
250112,3.3,arb,3
500224,189.3,pi,3
500224,173.2,mppi,3
500224,189.3,arb,3
750080,266.0,pi,3
750080,256.2,mppi,3
750080,266.0,arb,3
1000192,310.3,pi,3
1000192,318.4,mppi,3
1000192,310.3,arb,3
1250048,318.0,pi,3
1250048,336.2,mppi,3
1250048,318.0,arb,3
1500160,307.7,pi,3
1500160,327.2,mppi,3
1500160,307.7,arb,3
1750016,314.8,pi,3
1750016,328.7,mppi,3
1750016,314.8,arb,3
2000128,260.1,pi,3
2000128,338.4,mppi,3
2000128,338.4,arb,3
2250240,332.8,pi,3
2250240,343.3,mppi,3
2250240,332.8,arb,3
2500096,323.2,pi,3
2500096,349.1,mppi,3
2500096,349.1,arb,3
2750208,335.3,pi,3
2750208,351.1,mppi,3
2750208,335.3,arb,3
3000064,330.4,pi,3
3000064,347.2,mppi,3
3000064,330.4,arb,3
3250176,337.5,pi,3
3250176,341.0,mppi,3
3250176,337.5,arb,3
3500032,333.9,pi,3
3500032,344.3,mppi,3
3500032,333.9,arb,3
3750144,338.0,pi,3
3750144,350.1,mppi,3
3750144,338.0,arb,3
4000000,344.6,pi,3
4000000,354.4,mppi,3
4000000,344.6,arb,3
4250112,332.2,pi,3
4250112,342.3,mppi,3
4250112,332.2,arb,3
4500224,341.3,pi,3
4500224,351.7,mppi,3
4500224,341.3,arb,3
4750080,339.2,pi,3
4750080,333.7,mppi,3
4750080,339.2,arb,3
5000192,343.8,pi,3
5000192,345.7,mppi,3
5000192,343.8,arb,3
5250048,336.2,pi,3
5250048,346.6,mppi,3
5250048,336.2,arb,3
5500160,342.9,pi,3
5500160,346.5,mppi,3
5500160,342.9,arb,3
5750016,344.7,pi,3
5750016,349.0,mppi,3
5750016,344.7,arb,3
6000128,335.0,pi,3
6000128,346.7,mppi,3
6000128,335.0,arb,3
6250240,336.1,pi,3
6250240,346.8,mppi,3
6250240,336.1,arb,3
6500096,340.1,pi,3
6500096,346.8,mppi,3
6500096,340.1,arb,3
6750208,340.3,pi,3
6750208,352.8,mppi,3
6750208,340.3,arb,3
7000064,343.0,pi,3
7000064,308.4,mppi,3
7000064,343.0,arb,3
