step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,2,0.0112,0.0888,2.8,834.0
250112,mppi,2,0.0836,0.1673,9.0,535.375
500224,pi,2,0.2106,0.3524,14.0,257.0
500224,mppi,2,0.0874,0.1520,5.875,661.0
750080,pi,2,0.1134,0.1960,6.4,629.4
750080,mppi,2,0.0762,0.1095,4.5,762.125
1000192,pi,2,0.1704,0.2906,10.0,419.2
1000192,mppi,2,0.1390,0.2263,9.875,522.0
1250048,pi,2,0.0532,0.1028,3.2,805.2
1250048,mppi,2,0.1114,0.1464,6.875,642.875
1500160,pi,2,0.1876,0.2964,9.8,429.4
1500160,mppi,2,0.1492,0.2423,8.5,523.5
1750016,pi,2,0.0636,0.0886,3.8,810.6
1750016,mppi,2,0.1573,0.2363,8.75,524.125
2000128,pi,2,0.1784,0.3076,10.0,430.4
2000128,mppi,2,0.2243,0.3618,12.5,294.125
