step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
50176,pi,1,0.0000,0.9984,0.2,1000.0
50176,mppi,1,0.0000,0.9986,0.375,1000.0
100096,pi,1,0.0000,1.0000,0.0,1000.0
100096,mppi,1,0.0000,0.9946,1.0,1000.0
150016,pi,1,0.0072,0.9786,1.6,784.6
150016,mppi,1,0.0484,0.9882,2.25,218.25
200192,pi,1,0.4828,0.9962,0.4,329.0
200192,mppi,1,0.3376,0.9455,0.75,648.625
250112,pi,1,0.1824,0.8000,0.8,817.4
250112,mppi,1,0.4646,0.8756,0.75,531.75
300032,pi,1,0.9122,0.9910,1.0,73.0
300032,mppi,1,0.7835,0.9925,1.0,65.75
350208,pi,1,0.9342,0.9998,0.2,63.2
350208,mppi,1,0.9436,0.9956,0.75,47.875
400128,pi,1,0.9226,0.9962,0.4,56.4
400128,mppi,1,0.9417,0.9942,0.875,56.875
450048,pi,1,0.3708,0.9952,0.6,626.2
450048,mppi,1,0.3424,0.9983,0.375,648.75
500224,pi,1,0.9272,0.9954,0.6,72.8
500224,mppi,1,0.9459,0.9934,0.75,54.125
550144,pi,1,0.9106,0.9908,1.0,81.4
550144,mppi,1,0.9499,0.9996,0.125,50.0
600064,pi,1,0.9474,0.9990,0.2,52.4
600064,mppi,1,0.9396,0.9988,0.5,59.75
650240,pi,1,0.9494,0.9966,0.6,50.6
650240,mppi,1,0.9341,0.9889,0.875,65.875
