step,reward,eval_type,seed
50176,42.1,pi,1
50176,48.8,mppi,1
100096,70.3,pi,1
100096,121.6,mppi,1
150016,304.0,pi,1
150016,351.5,mppi,1
200192,391.7,pi,1
200192,266.6,mppi,1
250112,144.4,pi,1
250112,334.3,mppi,1
300032,586.8,pi,1
300032,542.1,mppi,1
350208,674.1,pi,1
350208,662.0,mppi,1
400128,654.1,pi,1
400128,676.6,mppi,1
450048,310.4,pi,1
450048,306.8,mppi,1
500224,687.4,pi,1
500224,714.8,mppi,1
550144,640.3,pi,1
550144,677.6,mppi,1
600064,684.9,pi,1
600064,675.4,mppi,1
650240,701.2,pi,1
650240,679.0,mppi,1
