step,reward,eval_type,seed
250112,0.0,pi,4
250112,0.2,mppi,4
500224,2.5,pi,4
500224,0.6,mppi,4
750080,0.0,pi,4
750080,3.5,mppi,4
1000192,2.1,pi,4
1000192,1.3,mppi,4
1250048,2.9,pi,4
1250048,3.0,mppi,4
1500160,3.7,pi,4
1500160,0.0,mppi,4
1750016,2.6,pi,4
1750016,2.6,mppi,4
2000128,2.7,pi,4
2000128,0.0,mppi,4
2250240,0.0,pi,4
2250240,0.0,mppi,4
2500096,0.0,pi,4
2500096,2.8,mppi,4
2750208,25.2,pi,4
2750208,1.7,mppi,4
3000064,2.5,pi,4
3000064,0.0,mppi,4
3250176,0.0,pi,4
3250176,3.4,mppi,4
3500032,0.0,pi,4
3500032,3.6,mppi,4
3750144,2.0,pi,4
3750144,2.0,mppi,4
4000000,8.1,pi,4
4000000,8.2,mppi,4
4250112,0.1,pi,4
4250112,1.7,mppi,4
4500224,0.0,pi,4
4500224,6.0,mppi,4
4750080,4.6,pi,4
4750080,0.0,mppi,4
5000192,6.4,pi,4
5000192,75.7,mppi,4
5250048,155.2,pi,4
5250048,81.5,mppi,4
5500160,157.5,pi,4
5500160,95.6,mppi,4
5750016,5.5,pi,4
5750016,6.4,mppi,4
6000128,5.1,pi,4
6000128,2.9,mppi,4
6250240,16.7,pi,4
6250240,9.9,mppi,4
6500096,0.0,pi,4
6500096,6.3,mppi,4
6750208,12.8,pi,4
6750208,3.2,mppi,4
7000064,109.5,pi,4
7000064,121.0,mppi,4
7250176,152.9,pi,4
7250176,197.4,mppi,4
7500032,181.7,pi,4
7500032,172.8,mppi,4
7750144,234.4,pi,4
7750144,179.1,mppi,4
8000000,261.0,pi,4
8000000,276.7,mppi,4
8250112,177.9,pi,4
8250112,262.8,mppi,4
8500224,106.6,pi,4
8500224,225.2,mppi,4
8750080,50.7,pi,4
8750080,12.5,mppi,4
9000192,198.2,pi,4
9000192,138.0,mppi,4
9250048,183.5,pi,4
9250048,272.3,mppi,4
9500160,68.5,pi,4
9500160,286.6,mppi,4
9750016,191.8,pi,4
9750016,47.5,mppi,4
10000128,188.6,pi,4
10000128,345.0,mppi,4
