step,reward,eval_type,seed
50176,285.9,pi,2
50176,1044.1,mppi,2
50176,707.0,jumpy,2
100096,3034.3,pi,2
100096,2149.6,mppi,2
100096,2125.0,jumpy,2
150016,2530.2,pi,2
150016,1623.6,mppi,2
150016,2456.1,jumpy,2
200192,2744.7,pi,2
200192,2310.5,mppi,2
200192,1520.7,jumpy,2
250112,2732.7,pi,2
250112,1150.0,mppi,2
250112,2807.3,jumpy,2
300032,2787.8,pi,2
300032,2029.1,mppi,2
300032,2702.3,jumpy,2
350208,3208.9,pi,2
350208,1518.0,mppi,2
350208,2791.0,jumpy,2
400128,3260.6,pi,2
400128,2387.6,mppi,2
400128,2635.3,jumpy,2
450048,3116.0,pi,2
450048,2941.5,mppi,2
450048,2452.7,jumpy,2
500224,2402.3,pi,2
500224,2318.5,mppi,2
500224,2889.2,jumpy,2
